,Gender,Geographic Region,Loyalty Status,Neighborhood Cluster-7 Level,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Count,Organics Purchase Indicator,Total Spend
12908,0,0,3,5,14,56,4,0,0,0.01
12909,1,1,2,5,7,49,5,0,0,420.0
12910,1,1,0,0,8,64,2,0,0,6000.0
12911,0,0,2,5,9,66,5,0,0,1000.0
12912,1,0,1,1,8,78,27,0,0,21512.01
12913,0,0,3,5,7,65,9,0,0,0.01
12914,1,1,2,1,6,61,8,0,0,3000.0
12915,1,3,0,2,7,62,2,0,0,6000.0
12916,0,3,0,3,10,62,4,0,0,11800.0
12917,1,3,2,2,6,63,8,0,0,1000.0
12918,0,0,0,2,12,52,2,0,0,6000.0
12919,0,3,2,2,7,69,31,0,0,5000.0
12920,0,3,2,0,5,39,8,0,0,3000.0
12921,1,0,2,2,13,37,3,2,1,5000.0
12922,1,0,2,2,5,34,5,1,1,5000.0
12923,0,1,3,4,11,38,4,1,1,0.01
12924,0,0,3,5,7,37,5,0,0,0.01
12925,0,0,1,3,14,48,3,1,1,20721.16
12926,0,3,0,3,10,59,2,0,0,12000.0
12927,0,0,3,5,5,45,4,0,0,0.01
12928,0,3,3,2,9,32,8,0,0,0.01
12929,1,0,2,4,11,50,3,0,0,3000.0
12930,1,3,3,5,11,48,9,0,0,0.01
12931,1,1,0,3,11,54,2,0,0,6000.0
12932,1,0,3,5,5,51,5,0,0,0.01
12933,0,3,0,4,6,71,26,0,0,14000.0
12934,1,0,2,5,9,51,5,1,1,2500.0
12935,1,4,2,1,10,57,5,0,0,2000.0
12936,1,3,0,0,18,45,8,2,1,12600.0
12937,1,1,3,5,4,52,8,0,0,0.01
12938,0,3,3,5,6,27,6,0,0,0.01
12939,0,0,3,5,28,33,8,3,1,0.01
12940,0,3,1,5,10,53,1,0,0,36100.0
12941,0,1,2,3,6,53,9,0,0,1000.0
12942,0,0,0,2,9,69,8,0,0,6105.32
12943,0,3,3,2,8,49,5,0,0,0.01
12944,0,3,2,4,6,41,5,0,0,0.02
12945,0,2,2,1,5,68,4,0,0,5000.0
12946,1,1,3,5,3,56,5,0,0,0.01
12947,0,3,2,2,13,42,7,1,1,1485.0
12948,0,2,2,3,10,36,3,1,1,3000.0
12949,1,3,3,3,4,63,4,0,0,0.01
12950,0,3,2,1,5,50,7,0,0,600.0
12951,0,0,2,2,10,46,5,1,1,1000.0
12952,0,3,2,2,7,57,2,1,1,3000.0
12953,1,1,3,1,9,57,7,0,0,0.01
12954,0,3,3,5,4,52,5,0,0,0.01
12955,0,0,2,3,13,48,3,2,1,3000.0
12956,1,0,0,2,10,65,8,0,0,9000.0
12957,1,0,2,2,4,63,2,0,0,5000.0
12958,1,0,2,2,9,44,3,0,0,3000.0
12959,1,0,2,3,14,51,1,1,1,1200.0
12960,0,3,3,5,13,59,8,0,0,0.01
12961,0,0,0,4,11,49,8,0,0,6053.36
12962,0,0,3,5,8,46,8,1,1,0.01
12963,0,1,1,3,3,71,7,0,0,25553.35
12964,0,1,2,4,14,49,10,0,0,3000.0
12965,1,3,3,5,9,76,4,0,0,0.01
12966,0,1,3,3,10,33,5,1,1,0.01
12967,0,4,3,1,9,60,20,0,0,0.01
12968,0,1,2,1,10,58,8,1,1,3000.0
12969,1,0,2,4,5,41,10,0,0,4305.67
12970,0,3,3,2,9,73,18,0,0,0.01
12971,1,3,2,3,11,78,9,0,0,3000.0
12972,0,3,0,3,3,48,7,0,0,15052.66
12973,0,3,0,1,9,47,7,1,1,8200.0
12974,0,0,2,4,12,36,8,1,1,600.0
12975,0,3,3,2,9,61,7,1,1,0.01
12976,0,0,0,2,10,64,7,0,0,6053.35
12977,0,1,1,1,11,59,6,2,1,77882.54
12978,0,3,2,1,12,56,9,1,1,1200.0
12979,1,2,3,3,6,54,4,0,0,0.01
12980,0,3,0,2,7,59,7,2,1,6053.35
12981,0,0,0,2,10,66,3,0,0,10000.0
12982,1,1,0,1,5,71,2,0,0,12000.0
12983,0,3,2,2,17,35,8,2,1,420.02
12984,0,3,3,3,9,61,35,0,0,0.01
12985,0,3,2,4,11,44,17,0,0,1680.0
12986,1,1,3,2,10,36,7,1,1,0.01
12987,1,0,3,3,4,61,5,0,0,0.01
12988,1,0,2,2,5,46,8,0,0,500.0
12989,0,3,3,0,8,37,7,0,0,0.01
12990,0,1,2,3,9,63,8,0,0,300.0
12991,1,0,3,1,8,76,6,0,0,0.01
12992,0,2,0,0,8,57,5,0,0,12000.0
12993,0,3,2,2,9,41,9,0,0,4000.01
12994,0,0,2,4,11,68,14,0,0,3000.0
12995,0,3,0,0,9,76,5,0,0,6000.0
12996,0,3,2,0,7,37,1,1,1,3000.0
12997,0,3,0,3,9,64,5,0,0,7400.0
12998,0,0,3,4,9,50,5,0,0,0.01
12999,0,1,2,2,8,55,3,0,0,3000.0
13000,1,0,2,1,8,29,4,1,1,1690.5
13001,0,3,0,5,12,41,5,1,1,7200.0
13002,1,0,2,3,13,48,8,1,1,600.0
13003,0,3,2,4,13,48,2,2,1,100.0
13004,1,1,3,3,6,55,5,0,0,0.01
13005,1,0,3,5,7,64,5,0,0,0.01
13006,0,0,3,3,6,59,7,0,0,0.01
13007,1,1,3,2,11,39,10,0,0,0.01
13008,0,3,2,2,5,46,11,0,0,3400.0
13009,0,3,3,3,8,54,7,0,0,0.01
13010,0,1,2,3,14,38,9,1,1,800.0
13011,0,0,2,3,8,51,9,1,1,1000.0
13012,0,0,3,5,7,59,5,0,0,0.01
13013,0,2,2,5,8,56,10,0,0,720.0
13014,0,1,2,2,6,50,5,0,0,1000.0
13015,1,1,0,2,10,75,29,0,0,12158.67
13016,0,0,2,3,10,70,7,1,1,1750.0
13017,0,0,0,0,10,61,9,0,0,5920.0
13018,0,3,2,5,26,30,5,3,1,1060.0
13019,0,2,2,3,12,47,8,0,0,50.01
13020,1,1,3,1,5,30,4,0,0,0.01
13021,0,1,3,5,9,34,10,1,1,0.01
13022,0,1,3,4,6,59,8,0,0,0.01
13023,0,3,3,2,8,63,4,1,1,0.01
13024,0,3,3,3,8,35,7,1,1,0.01
13025,0,3,3,4,8,37,5,0,0,0.01
13026,0,1,1,1,12,73,4,1,1,22689.68
13027,0,1,3,5,10,56,9,1,1,0.01
13028,0,0,0,3,7,66,2,0,0,12000.0
13029,0,3,2,1,6,61,17,0,0,1000.0
13030,0,3,2,2,5,77,19,0,0,250.0
13031,1,0,2,4,6,64,4,0,0,455.0
13032,0,1,2,2,8,77,6,0,0,1600.0
13033,0,3,3,1,5,56,6,1,1,0.01
13034,0,0,0,1,6,67,2,1,1,6000.0
13035,0,3,3,2,6,31,7,0,0,0.01
13036,0,3,3,4,10,53,5,0,0,0.01
13037,0,0,2,2,10,46,5,0,0,600.0
13038,1,1,0,0,9,77,27,0,0,6000.0
13039,1,3,2,2,11,62,9,0,0,1200.0
13040,0,3,3,3,13,35,5,0,0,0.01
13041,0,0,1,2,7,65,3,0,0,32437.64
13042,0,0,2,1,9,77,5,1,1,3000.0
13043,0,4,2,4,7,54,10,1,1,3000.0
13044,0,3,2,3,8,51,5,0,0,3000.0
13045,0,0,3,4,8,47,5,0,0,0.01
13046,0,1,3,2,10,42,7,0,0,0.01
13047,0,1,3,2,10,43,8,1,1,0.01
13048,1,3,2,1,5,32,1,0,0,1200.0
13049,0,1,2,2,12,79,31,1,1,1000.0
13050,0,3,0,5,13,72,4,1,1,10000.0
13051,1,0,2,4,12,58,3,0,0,4000.0
13052,0,1,0,2,6,67,5,0,0,6000.0
13053,0,3,0,1,6,51,6,0,0,6000.0
13054,0,3,3,1,9,48,9,0,0,0.01
13055,0,2,0,2,7,41,11,0,0,6053.35
13056,1,3,2,2,16,60,10,1,1,3000.0
13057,1,1,2,5,11,59,5,0,0,2000.0
13058,0,3,2,0,8,75,7,0,0,1200.0
13059,0,0,0,3,6,55,2,0,0,6000.0
13060,0,1,2,5,8,76,10,0,0,2811.67
13061,0,1,2,1,4,66,21,0,0,3000.0
13062,0,3,2,3,4,57,9,0,0,300.0
13063,1,3,3,5,5,40,9,1,1,0.01
13064,0,0,0,2,3,62,8,0,0,10000.0
13065,0,0,2,1,7,68,2,0,0,500.0
13066,0,3,3,1,15,64,8,1,1,0.01
13067,0,3,1,1,8,78,5,0,0,30160.98
13068,0,3,0,2,6,69,7,0,0,12105.32
13069,0,0,3,5,15,33,5,2,1,0.01
13070,1,1,3,5,8,32,8,1,1,0.01
13071,0,0,2,1,6,42,9,0,0,3000.0
13072,0,3,3,2,13,45,7,2,1,0.01
13073,0,3,0,2,29,29,2,3,1,13500.0
13074,0,3,0,2,14,78,12,0,0,6000.0
13075,0,3,2,4,10,73,6,0,0,1000.0
13076,0,2,3,2,9,39,4,0,0,0.01
13077,0,0,3,3,12,50,7,2,1,0.01
13078,1,3,3,5,4,52,8,0,0,0.01
13079,0,3,2,1,8,53,1,0,0,200.0
13080,0,0,2,2,11,37,5,1,1,4000.0
13081,0,3,1,1,11,62,3,0,0,22552.98
13082,0,0,0,2,8,41,1,0,0,6000.0
13083,1,3,3,2,21,54,9,2,1,0.01
13084,0,0,2,5,5,32,9,0,0,600.0
13085,0,1,3,5,7,51,8,0,0,0.01
13086,1,3,3,2,6,47,5,0,0,0.01
13087,0,3,3,1,11,49,5,0,0,0.01
13088,0,1,2,3,12,71,12,1,1,3000.0
13089,1,3,2,4,8,39,8,0,0,3000.0
13090,1,1,2,5,8,55,2,0,0,3000.0
13091,0,0,2,4,8,67,2,1,1,3150.0
13092,1,1,2,2,11,62,6,0,0,420.0
13093,1,0,2,2,4,71,5,0,0,750.0
13094,1,3,3,2,3,44,8,1,1,0.01
13095,0,3,3,0,7,70,8,0,0,0.01
13096,0,4,2,2,6,56,3,1,1,3000.0
13097,1,3,2,0,10,36,8,1,1,600.0
13098,0,1,0,4,6,72,8,1,1,12000.0
13099,1,0,3,2,4,48,5,0,0,0.01
13100,1,0,2,4,7,60,5,0,0,1000.0
13101,0,1,2,2,5,33,11,0,0,500.0
13102,0,3,2,1,11,45,0,0,0,1000.0
13103,1,2,0,3,13,26,6,1,1,12106.7
13104,0,0,0,2,12,60,4,1,1,18189.15
13105,1,3,0,1,10,68,6,0,0,15000.0
13106,1,0,2,5,9,36,8,0,0,50.01
13107,0,4,3,2,13,56,5,2,1,0.01
13108,0,1,3,4,6,50,4,0,0,0.01
13109,0,1,1,2,7,61,3,1,1,20701.48
13110,1,3,3,2,10,47,8,0,0,0.01
13111,0,3,3,4,5,49,8,0,0,0.01
13112,0,0,3,2,9,59,8,1,1,0.01
13113,1,3,2,1,12,55,5,0,0,1000.0
13114,0,3,3,1,10,43,5,0,0,0.01
13115,1,3,1,2,8,51,16,0,0,35100.0
13116,0,0,0,1,7,50,8,0,0,12017.2
13117,0,1,3,2,8,56,8,0,0,0.01
13118,0,3,0,5,13,59,2,0,0,6000.0
13119,1,0,0,3,6,38,11,0,0,15500.0
13120,0,1,0,1,11,73,1,0,0,6000.0
13121,0,0,2,1,10,53,7,0,0,1200.0
13122,0,1,3,2,24,28,4,2,1,0.01
13123,0,0,2,4,6,68,10,0,0,1000.0
13124,0,2,3,0,10,67,7,0,0,0.01
13125,0,0,2,2,7,64,2,0,0,4000.0
13126,0,3,2,2,7,51,3,1,1,3000.0
13127,0,1,2,0,11,50,9,2,1,600.0
13128,0,3,3,4,11,72,6,1,1,0.01
13129,1,3,2,1,14,74,1,0,0,2000.0
13130,1,3,2,3,2,44,4,0,0,2100.0
13131,0,3,3,3,9,39,4,0,0,0.01
13132,0,3,0,1,9,53,1,0,0,14000.0
13133,0,0,2,3,10,68,5,1,1,3000.0
13134,0,1,2,1,13,61,1,0,0,2000.0
13135,1,0,3,2,8,52,7,0,0,0.01
13136,1,0,3,4,13,42,4,0,0,0.01
13137,0,1,2,5,6,55,3,0,0,260.0
13138,0,1,3,3,5,70,5,0,0,0.01
13139,0,0,2,3,6,37,6,1,1,3455.0
13140,1,0,3,1,6,53,5,0,0,0.01
13141,0,3,2,3,8,59,10,0,0,100.0
13142,0,3,2,1,12,66,4,1,1,2000.0
13143,0,2,3,2,12,63,5,0,0,0.01
13144,0,0,2,3,9,37,1,1,1,600.0
13145,0,1,2,3,14,50,1,2,1,2000.0
13146,0,1,1,3,7,77,5,0,0,23708.1
13147,0,3,2,2,3,54,16,0,0,3000.0
13148,0,3,2,1,11,54,8,1,1,1017.55
13149,0,0,2,5,15,61,5,1,1,3000.0
13150,1,3,2,5,13,27,4,1,1,500.0
13151,0,0,0,0,6,66,2,1,1,6000.0
13152,0,0,3,3,8,72,5,0,0,0.01
13153,0,0,0,3,9,66,2,0,0,6000.0
13154,0,0,3,3,20,26,6,3,1,0.01
13155,0,3,3,4,7,69,5,0,0,0.01
13156,0,2,3,3,9,37,5,0,0,0.01
13157,0,0,2,2,9,57,3,0,0,3000.0
13158,0,1,2,5,4,54,2,0,0,200.0
13159,1,3,2,3,6,47,5,0,0,5000.0
13160,0,0,3,5,13,53,8,1,1,0.01
13161,0,0,2,2,8,44,9,0,0,2480.0
13162,0,3,2,3,11,60,4,1,1,420.0
13163,1,0,3,3,11,52,5,1,1,0.01
13164,0,3,2,2,11,35,5,1,1,3000.0
13165,0,0,3,3,11,50,8,1,1,0.01
13166,0,3,0,2,6,45,2,0,0,6000.0
13167,0,0,3,5,25,38,5,3,1,0.01
13168,0,1,0,0,5,64,2,0,0,12000.0
13169,0,3,3,0,12,56,8,0,0,0.01
13170,0,3,3,2,15,43,5,0,0,0.01
13171,1,3,0,1,7,68,2,0,0,6000.0
13172,0,3,0,3,4,65,8,0,0,12600.0
13173,0,3,2,1,10,47,4,0,0,3000.0
13174,0,1,0,2,5,73,2,0,0,6000.0
13175,1,1,0,2,9,60,27,0,0,6665.94
13176,0,0,0,2,6,48,3,0,0,13003.44
13177,0,0,0,1,5,55,5,0,0,6053.35
13178,0,0,0,3,14,40,7,0,0,6107.64
13179,0,3,0,5,13,62,12,0,0,18000.0
13180,0,0,2,2,3,72,7,0,0,3000.01
13181,0,1,2,1,18,52,6,2,1,5000.0
13182,0,1,2,5,7,34,6,0,0,420.0
13183,1,3,2,1,7,64,8,0,0,2442.12
13184,0,3,2,1,7,43,7,0,0,1200.0
13185,0,2,2,3,7,53,12,0,0,480.0
13186,0,3,1,0,11,37,6,0,0,24078.35
13187,0,0,2,1,8,74,17,1,1,50.01
13188,0,3,0,5,9,78,3,0,0,18107.29
13189,0,0,3,1,6,64,9,0,0,0.01
13190,0,3,2,3,8,55,4,0,0,9.71
13191,0,3,0,2,7,71,11,0,0,16800.0
13192,0,3,0,2,12,74,0,0,0,6000.0
13193,0,3,3,5,9,42,8,0,0,0.01
13194,0,3,1,1,6,72,12,0,0,46000.0
13195,1,2,0,1,8,22,3,0,0,12500.0
13196,0,0,0,2,9,63,1,0,0,6000.0
13197,1,0,2,2,6,68,3,0,0,4000.0
13198,0,0,3,3,14,33,8,1,1,0.01
13199,0,1,3,4,14,43,4,1,1,0.01
13200,0,1,2,5,9,42,12,0,0,4545.62
13201,1,3,2,2,9,60,8,0,0,3000.01
13202,0,1,2,3,13,59,9,1,1,3500.0
13203,0,3,3,5,12,33,5,1,1,0.01
13204,0,1,2,3,9,71,12,0,0,1050.0
13205,0,1,0,3,6,57,2,0,0,6000.0
13206,0,3,2,1,16,44,8,1,1,500.01
13207,0,0,0,5,12,75,7,1,1,6053.35
13208,0,0,0,4,6,63,5,0,0,6000.0
13209,0,3,0,2,7,59,5,0,0,10000.0
13210,0,3,3,4,6,43,5,0,0,0.01
13211,0,3,0,0,3,55,2,0,0,6000.0
13212,0,3,2,1,2,61,5,0,0,5000.0
13213,1,3,2,2,4,37,5,0,0,600.0
13214,0,2,2,0,4,61,6,0,0,3000.0
13215,0,3,2,4,9,43,8,0,0,500.0
13216,1,1,0,0,10,64,7,0,0,16000.0
13217,1,0,2,3,10,48,7,0,0,304.32
13218,1,3,2,2,9,71,3,0,0,602.21
13219,1,3,1,4,9,63,10,0,0,22140.78
13220,1,4,2,1,4,76,5,0,0,5000.0
13221,1,3,0,5,8,58,9,0,0,18000.0
13222,0,3,3,3,9,34,5,1,1,0.01
13223,0,3,3,2,7,57,10,0,0,0.01
13224,0,3,2,0,8,46,6,0,0,2420.0
13225,1,0,2,1,5,57,21,0,0,5000.0
13226,1,0,2,1,8,51,10,0,0,500.01
13227,1,3,3,1,12,48,10,0,0,0.01
13228,0,0,0,5,10,40,9,1,1,14185.01
13229,0,3,3,4,9,56,11,0,0,0.01
13230,0,1,3,3,2,43,4,0,0,0.01
13231,1,0,1,2,9,59,9,0,0,20290.76
13232,0,0,1,5,5,51,4,0,0,30000.0
13233,0,1,3,5,15,30,8,3,1,0.01
13234,0,1,2,5,9,67,8,1,1,3000.0
13235,0,0,3,3,9,65,8,0,0,0.01
13236,1,0,3,0,10,46,5,0,0,0.01
13237,0,0,2,3,14,35,11,2,1,900.0
13238,1,3,3,3,6,39,9,1,1,0.01
13239,1,1,1,3,10,69,3,0,0,20760.18
13240,0,3,2,1,8,57,1,0,0,3000.0
13241,1,0,0,3,8,66,5,0,0,16000.0
13242,0,2,0,4,8,58,11,1,1,6000.0
13243,0,3,3,4,7,50,7,0,0,0.01
13244,0,3,3,5,15,29,4,1,1,0.01
13245,0,1,0,1,5,63,9,0,0,5000.01
13246,1,3,0,2,7,75,15,0,0,6000.0
13247,0,1,3,5,12,42,5,0,0,0.01
13248,1,1,0,2,16,39,7,1,1,12105.32
13249,0,2,2,4,8,58,4,0,0,600.0
13250,0,0,0,3,9,38,3,0,0,10000.0
13251,0,0,3,2,8,41,8,0,0,0.01
13252,1,3,0,3,5,67,4,0,0,15000.0
13253,0,0,2,5,5,22,4,1,1,131.7
13254,1,3,0,5,8,56,5,0,0,13000.0
13255,1,0,2,2,14,32,1,3,1,1200.0
13256,0,0,1,4,7,68,8,0,0,21105.73
13257,0,0,2,3,8,49,0,0,0,500.0
13258,0,3,3,5,9,51,7,0,0,0.01
13259,0,3,0,0,8,70,9,0,0,9105.32
13260,0,1,0,2,8,72,9,0,0,17598.89
13261,0,3,2,2,11,60,10,0,0,1500.0
13262,0,0,3,4,17,51,11,2,1,0.01
13263,0,1,2,2,17,22,1,0,0,2000.0
13264,0,0,2,3,16,54,1,1,1,3000.0
13265,0,0,3,3,10,43,8,0,0,0.01
13266,1,1,2,1,10,68,8,1,1,600.0
13267,1,3,2,1,11,73,9,0,0,5000.0
13268,0,0,0,2,12,60,11,0,0,11000.0
13269,0,0,2,2,19,33,1,3,1,420.0
13270,0,0,0,2,3,54,1,0,0,6000.0
13271,0,1,2,3,5,65,4,0,0,1000.0
13272,0,3,3,1,10,32,8,2,1,0.01
13273,0,3,2,4,12,40,11,0,0,500.0
13274,1,0,2,2,11,61,4,0,0,3000.0
13275,0,0,3,2,5,36,4,1,1,0.01
13276,1,1,1,5,7,59,3,0,0,20113.23
13277,0,3,3,1,7,58,4,0,0,0.01
13278,0,3,2,3,6,71,9,0,0,720.0
13279,0,4,3,4,10,34,5,1,1,0.01
13280,0,3,3,5,7,51,4,0,0,0.01
13281,0,3,3,5,6,42,6,0,0,0.01
13282,0,3,3,0,9,71,8,0,0,0.01
13283,0,3,3,2,13,51,9,0,0,0.01
13284,1,3,2,1,10,63,8,0,0,3500.01
13285,1,3,0,5,3,55,4,0,0,10000.0
13286,0,0,2,1,7,52,5,1,1,2000.0
13287,0,3,3,2,9,26,5,0,0,0.01
13288,1,0,2,2,9,47,9,0,0,2500.0
13289,0,3,2,5,8,53,6,0,0,4000.0
13290,0,3,3,5,1,67,10,0,0,0.01
13291,0,0,0,1,5,60,3,1,1,12000.0
13292,1,0,3,2,7,63,8,1,1,0.01
13293,1,3,0,5,8,38,4,1,1,6053.34
13294,1,1,2,3,8,67,8,0,0,4884.25
13295,0,3,0,1,4,64,5,0,0,6000.0
13296,0,0,3,5,2,32,4,0,0,0.01
13297,0,3,2,2,10,36,4,1,1,1800.0
13298,0,0,0,2,7,60,4,0,0,10179.38
13299,0,3,2,2,9,39,3,0,0,3000.0
13300,0,0,3,2,16,40,7,1,1,0.01
13301,0,0,3,3,12,40,5,0,0,0.01
13302,0,3,3,4,8,65,9,1,1,0.01
13303,0,1,0,2,4,60,7,0,0,8000.0
13304,1,0,3,4,20,38,4,3,1,0.01
13305,1,3,2,2,6,64,10,0,0,1500.0
13306,1,0,3,5,9,42,5,0,0,0.01
13307,0,1,3,5,8,40,11,0,0,0.01
13308,0,3,0,4,6,73,29,0,0,6105.32
13309,0,3,3,2,10,44,1,2,1,0.01
13310,1,0,2,3,13,33,5,0,0,3150.01
13311,1,3,2,3,14,50,12,0,0,1000.0
13312,0,3,3,2,8,45,10,0,0,0.01
13313,0,3,0,1,11,72,7,0,0,6053.35
13314,0,3,2,2,7,30,1,1,1,1200.0
13315,1,3,0,5,8,66,2,0,0,6000.0
13316,0,1,3,3,8,45,6,0,0,0.01
13317,0,1,2,3,7,42,2,0,0,2500.0
13318,0,3,0,5,9,50,1,0,0,13500.0
13319,0,0,2,1,14,42,1,1,1,4400.0
13320,0,3,3,2,13,33,6,1,1,0.01
13321,0,0,2,3,4,38,1,0,0,3000.0
13322,0,1,0,5,4,62,11,0,0,14000.0
13323,0,3,2,4,6,74,5,0,0,4000.0
13324,0,3,3,4,4,68,9,1,1,0.01
13325,0,3,0,0,8,65,8,1,1,9000.0
13326,0,3,0,3,14,57,4,1,1,16000.0
13327,0,0,3,4,14,35,4,1,1,0.01
13328,1,3,3,4,8,49,5,0,0,0.01
13329,0,0,3,5,14,30,5,1,1,0.01
13330,0,2,3,2,10,68,9,0,0,0.01
13331,0,0,2,4,6,42,5,0,0,600.0
13332,0,3,0,3,5,61,9,0,0,6840.76
13333,0,1,0,2,7,54,5,1,1,11731.11
13334,0,1,2,0,13,63,1,1,1,320.0
13335,0,1,2,3,12,41,5,0,0,0.02
13336,0,1,0,5,7,66,2,0,0,20000.0
13337,1,0,3,5,14,65,9,0,0,0.01
13338,0,1,3,2,5,51,4,0,0,0.01
13339,1,3,0,3,11,70,1,0,0,10000.0
13340,0,3,0,2,4,66,1,0,0,6000.0
13341,0,3,2,1,9,57,3,0,0,3000.0
13342,0,1,2,5,6,66,2,0,0,1000.0
13343,1,1,2,3,9,58,2,0,0,1000.0
13344,0,0,3,2,10,38,4,1,1,0.01
13345,0,4,3,5,10,33,5,1,1,0.01
13346,1,0,2,4,5,58,10,0,0,2550.01
13347,0,4,2,2,11,77,5,1,1,2000.0
13348,0,3,2,1,6,51,3,0,0,4000.0
13349,0,1,2,3,10,64,15,0,0,500.0
13350,0,0,3,4,11,74,8,0,0,0.01
13351,0,1,2,3,6,57,8,0,0,420.01
13352,0,1,0,3,14,47,2,0,0,6000.0
13353,0,3,3,5,7,37,9,1,1,0.01
13354,0,3,2,3,3,43,8,1,1,100.01
13355,1,3,3,5,9,59,5,1,1,0.01
13356,0,0,0,1,7,64,5,0,0,6107.64
13357,0,1,3,4,10,59,7,0,0,0.01
13358,0,0,3,3,20,41,8,2,1,0.01
13359,0,0,3,0,8,42,8,1,1,0.01
13360,0,0,3,1,8,53,8,0,0,0.01
13361,0,3,2,2,16,31,1,2,1,3000.0
13362,1,1,2,2,15,41,10,1,1,1000.0
13363,1,3,2,4,9,70,9,0,0,500.0
13364,0,3,2,5,10,37,2,1,1,100.0
13365,0,1,2,2,10,48,8,0,0,600.0
13366,1,1,0,3,15,75,5,0,0,6000.0
13367,1,0,0,5,12,55,9,0,0,6000.01
13368,0,0,0,1,14,72,2,1,1,12000.0
13369,0,3,2,1,12,57,6,1,1,50.0
13370,1,3,0,1,9,59,4,0,0,6000.0
13371,0,1,2,1,8,39,3,0,0,3000.0
13372,1,0,2,5,7,48,4,0,0,2000.0
13373,0,0,2,3,9,64,4,0,0,1120.0
13374,1,3,1,1,13,68,7,0,0,25503.35
13375,1,3,0,1,11,55,17,0,0,10000.0
13376,1,0,2,2,5,64,6,0,0,1000.0
13377,0,3,2,0,6,47,16,0,0,3000.0
13378,0,1,2,2,8,74,5,1,1,1000.0
13379,0,3,0,2,11,47,1,0,0,6000.0
13380,1,3,0,2,6,57,2,0,0,6000.0
13381,0,3,2,3,8,58,5,0,0,1000.0
13382,0,1,2,4,11,36,6,1,1,431.39
13383,0,0,2,3,9,47,11,0,0,3800.0
13384,0,3,2,0,8,53,4,0,0,2040.0
13385,0,3,0,1,10,57,4,1,1,6000.0
13386,0,4,0,3,10,58,1,0,0,6000.0
13387,0,2,0,5,3,47,5,0,0,6000.0
13388,0,0,2,5,5,20,3,1,1,3000.0
13389,0,1,3,1,16,51,5,0,0,0.01
13390,0,2,2,2,11,55,6,0,0,600.0
13391,1,3,3,1,7,47,5,0,0,0.01
13392,0,3,0,3,7,42,5,0,0,7000.0
13393,1,3,3,3,5,35,8,0,0,0.01
13394,0,1,2,2,7,45,1,0,0,100.0
13395,0,1,3,4,7,48,5,0,0,0.01
13396,1,2,3,0,4,35,7,0,0,0.01
13397,0,4,3,4,6,45,8,0,0,0.01
13398,0,3,3,3,14,68,8,0,0,0.01
13399,0,3,2,2,9,34,9,1,1,1000.0
13400,0,4,0,1,5,45,3,0,0,6000.0
13401,0,0,2,5,9,67,8,0,0,2000.0
13402,0,0,2,5,5,73,11,0,0,250.0
13403,1,1,2,4,29,34,9,3,1,2000.0
13404,0,3,0,2,12,65,1,1,1,13000.0
13405,0,0,0,1,11,45,4,0,0,6053.35
13406,0,1,0,3,5,65,2,0,0,6000.0
13407,1,3,3,5,9,36,9,0,0,0.01
13408,0,3,2,2,7,42,8,0,0,600.0
13409,0,1,2,1,9,77,12,0,0,3000.0
13410,0,3,2,1,8,72,7,0,0,3052.66
13411,1,1,0,1,9,73,8,0,0,12000.0
13412,0,3,0,3,12,59,6,0,0,6000.0
13413,0,1,0,1,7,67,8,0,0,6000.0
13414,1,0,3,5,10,44,5,0,0,0.01
13415,1,0,0,4,10,59,8,1,1,7800.0
13416,1,1,2,3,7,59,10,0,0,100.0
13417,0,0,1,2,3,66,3,0,0,44709.69
13418,0,0,3,5,7,32,10,1,1,0.01
13419,0,1,3,1,10,56,5,0,0,0.01
13420,1,3,0,1,11,58,3,0,0,12000.0
13421,0,0,1,1,10,60,9,0,0,48088.81
13422,0,3,2,5,11,58,9,2,1,500.0
13423,0,3,2,2,5,48,11,0,0,250.0
13424,0,0,0,1,15,68,26,0,0,7500.0
13425,1,0,0,5,6,47,13,1,1,15000.0
13426,0,3,2,2,9,67,11,0,0,3407.45
13427,1,3,0,5,7,41,2,1,1,12000.0
13428,0,0,3,5,6,36,5,0,0,0.01
13429,0,0,0,4,14,67,3,0,0,15000.0
13430,0,3,2,2,9,46,8,0,0,4842.12
13431,1,3,0,0,7,65,3,0,0,17995.89
13432,1,0,2,5,7,51,1,0,0,1769.79
13433,1,3,2,3,8,56,11,0,0,500.0
13434,0,1,3,3,19,31,5,3,1,0.01
13435,1,3,1,3,11,59,3,0,0,20499.3
13436,0,2,2,2,24,54,7,2,1,3000.0
13437,0,3,2,4,7,71,5,0,0,2000.0
13438,0,0,3,5,12,56,9,1,1,0.01
13439,1,0,3,3,11,48,4,0,0,0.01
13440,0,2,2,2,8,59,1,0,0,1000.0
13441,0,0,0,4,14,42,2,0,0,6400.32
13442,1,1,2,1,8,42,6,0,0,4000.0
13443,1,3,1,0,6,61,3,0,0,20116.05
13444,1,0,2,1,5,65,9,0,0,1000.0
13445,1,1,0,3,9,58,12,0,0,12107.64
13446,1,0,0,1,7,79,1,0,0,6000.0
13447,0,3,2,3,4,65,1,0,0,4420.0
13448,0,3,0,1,7,68,2,0,0,6000.0
13449,0,0,0,4,8,71,10,0,0,6000.0
13450,0,2,0,5,9,52,7,0,0,6105.32
13451,0,3,2,3,6,55,7,1,1,1000.01
