"RB010","RB020","RB030","RB031","RB031_F","RB050","RB050_F","RB070","RB070_F","RB080","RB080_F","RB090","RB090_F","RB200","RB200_F","RB210","RB210_F","RB220","RB220_F","RB230","RB230_F","RB240","RB240_F","RB245","RB245_F","RB250","RB250_F","RB260","RB260_F","RB270","RB270_F","RL010","RL010_F","RL020","RL020_F","RL030","RL030_F","RL040","RL040_F","RL050","RL050_F","RL060","RL060_F","RL070","RL070_F","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","DE","295375401",,,2923.95256916996,,,,1945,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295375402",,,2923.95256916996,,,,1941,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","295378101",,,2923.95256916996,,,,1983,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295378102",,,2923.95256916996,,,,2009,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295386501",,,2923.95256916996,,,,1937,,"1",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295386502",,,2923.95256916996,,,,1938,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295403501",,,2923.95256916996,,,,1951,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,"22",,,,,,,,,,,,,,,,,,
"2013","DE","295403502",,,2923.95256916996,,,,1986,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"10",,,,,,,,,,
"2013","DE","295429301",,,2923.95256916996,,,,1951,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","295429302",,,2923.95256916996,,,,1986,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295473201",,,2923.95256916996,,,,1941,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295473202",,,2923.95256916996,,,,1941,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295485301",,,2923.95256916996,,,,1962,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,"35",,,,,,,,,,,,,,,,,,
"2013","DE","295485302",,,2923.95256916996,,,,1990,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,"37",,,,,,,,,,,,,,,,,,
"2013","DE","295528801",,,2923.95256916996,,,,1951,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295528802",,,2923.95256916996,,,,1986,,"2",,"2",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","295653001",,,2923.95256916996,,,,1970,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,"20",,,,,,,,,,,,,,
"2013","DE","295653002",,,2923.95256916996,,,,1972,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","295706801",,,2923.95256916996,,,,1945,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","295706802",,,2923.95256916996,,,,1949,,"2",,"1",,"2",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295820301",,,2923.95256916996,,,,1972,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295820302",,,2923.95256916996,,,,2009,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,"25",,,,,,,,,,,,,,,,,,
"2013","DE","295865801",,,2923.95256916996,,,,1966,,"2",,"1",,"2",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","295865802",,,2923.95256916996,,,,1965,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"45",,,,,,,,,,,,,,
"2013","DE","295906201",,,2923.95256916996,,,,1974,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295906202",,,2923.95256916996,,,,1979,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,"0",,,,,,,,,,,,
"2013","DE","295939101",,,2923.95256916996,,,,1979,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295939102",,,2923.95256916996,,,,1981,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295949201",,,2923.95256916996,,,,1936,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295949202",,,2923.95256916996,,,,1936,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295968901",,,2923.95256916996,,,,1960,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295968902",,,2923.95256916996,,,,1962,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","295971601",,,2923.95256916996,,,,1976,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,"0",,,,,,,,,,
"2013","DE","295971602",,,2923.95256916996,,,,2001,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296039501",,,2923.95256916996,,,,1935,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"1",,,,,,,,,,
"2013","DE","296039502",,,2923.95256916996,,,,1936,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296041301",,,2923.95256916996,,,,1941,,"1",,"1",,"4",,,,,,,,,,"31",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","296041302",,,2923.95256916996,,,,1943,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296042501",,,2923.95256916996,,,,1941,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296042502",,,2923.95256916996,,,,1943,,"2",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,"0",,"0",,,,"0",,,,,,,,,,
"2013","DE","296079501",,,2923.95256916996,,,,1960,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296079502",,,2923.95256916996,,,,1962,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296091001",,,2923.95256916996,,,,1954,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296091002",,,2923.95256916996,,,,1964,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","296109801",,,2923.95256916996,,,,1965,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296109802",,,2923.95256916996,,,,1965,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296157401",,,2923.95256916996,,,,1935,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","296157402",,,2923.95256916996,,,,1938,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","296206301",,,2923.95256916996,,,,1949,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296206302",,,2923.95256916996,,,,1953,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296221801",,,2923.95256916996,,,,1943,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,"10",,,,,,,,,,,,,,,,
"2013","DE","296221802",,,2923.95256916996,,,,1946,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296222401",,,2923.95256916996,,,,1962,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296222402",,,2923.95256916996,,,,1990,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296297601",,,2923.95256916996,,,,1947,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296297602",,,2923.95256916996,,,,1948,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296306501",,,2923.95256916996,,,,1935,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296306502",,,2923.95256916996,,,,1938,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296310801",,,2923.95256916996,,,,1937,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296310802",,,2923.95256916996,,,,1938,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296401701",,,2923.95256916996,,,,1936,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","296401702",,,2923.95256916996,,,,1936,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296408101",,,2923.95256916996,,,,1964,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,"0",,,,,,,,,,
"2013","DE","296408102",,,2923.95256916996,,,,1957,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296509701",,,2923.95256916996,,,,1932,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296509702",,,2923.95256916996,,,,1938,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","296607901",,,2923.95256916996,,,,1972,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"25",,"0",,,,,,,,,,,,,,,,
"2013","DE","296607902",,,2923.95256916996,,,,2009,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296649201",,,2923.95256916996,,,,1942,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"17",,,,,,,,,,,,,,,,
"2013","DE","296649202",,,2923.95256916996,,,,1944,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296649203",,,2923.95256916996,,,,1975,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","296656201",,,2923.95256916996,,,,1974,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296656202",,,2923.95256916996,,,,1981,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","296656203",,,2923.95256916996,,,,2010,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"35",,,,"10",,,,,,,,,,
"2013","DE","296692701",,,2923.95256916996,,,,1974,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296692702",,,2923.95256916996,,,,1981,,"2",,"1",,"4",,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","296692703",,,2923.95256916996,,,,2010,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","296711301",,,2923.95256916996,,,,1982,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296711302",,,2923.95256916996,,,,1970,,"1",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296711303",,,2923.95256916996,,,,2012,,"2",,"1",,"1",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296719201",,,2923.95256916996,,,,1983,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","296719202",,,2923.95256916996,,,,1980,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296719203",,,2923.95256916996,,,,2011,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","296736201",,,2923.95256916996,,,,1959,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"30",,,,,,,,,,,,,,
"2013","DE","296736202",,,2923.95256916996,,,,1963,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,"25",,,,,,,,,,,,,,,,,,
"2013","DE","296736203",,,2923.95256916996,,,,1994,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296736801",,,2923.95256916996,,,,1968,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","296736802",,,2923.95256916996,,,,1974,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296736803",,,2923.95256916996,,,,2009,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296760501",,,2923.95256916996,,,,1976,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296760502",,,2923.95256916996,,,,1983,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296760503",,,2923.95256916996,,,,2012,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296767501",,,2923.95256916996,,,,1947,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296767502",,,2923.95256916996,,,,1951,,"2",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,"20",,,,,,,,,,
"2013","DE","296767503",,,2923.95256916996,,,,1985,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296783101",,,2923.95256916996,,,,1967,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","296783102",,,2923.95256916996,,,,1969,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296783103",,,2923.95256916996,,,,1994,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296808801",,,2923.95256916996,,,,1967,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","296808802",,,2923.95256916996,,,,1969,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","296808803",,,2923.95256916996,,,,1996,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296818601",,,2923.95256916996,,,,1976,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296818602",,,2923.95256916996,,,,1983,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","296818603",,,2923.95256916996,,,,2012,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296828001",,,2923.95256916996,,,,1964,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296828002",,,2923.95256916996,,,,1966,,"2",,"1",,"3",,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,
"2013","DE","296828003",,,2923.95256916996,,,,1994,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296834001",,,2923.95256916996,,,,1951,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296834002",,,2923.95256916996,,,,1961,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","296834003",,,2923.95256916996,,,,1997,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","296992001",,,2923.95256916996,,,,1951,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","296992002",,,2923.95256916996,,,,1988,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","296992003",,,2923.95256916996,,,,2011,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297094701",,,2923.95256916996,,,,1968,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","297094702",,,2923.95256916996,,,,1969,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"30",,,,"0",,,,,,,,,,
"2013","DE","297094703",,,2923.95256916996,,,,2002,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297159901",,,2923.95256916996,,,,1966,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","297159902",,,2923.95256916996,,,,1967,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297159903",,,2923.95256916996,,,,2002,,"1",,"2",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","297166001",,,2923.95256916996,,,,1981,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297166002",,,2923.95256916996,,,,1979,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297166003",,,2923.95256916996,,,,2009,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297175801",,,2923.95256916996,,,,1963,,"1",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297175802",,,2923.95256916996,,,,1997,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297175803",,,2923.95256916996,,,,1993,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,"20",,,,,,,,,,,,,,,,,,
"2013","DE","297244201",,,2923.95256916996,,,,1974,,"1",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297244202",,,2923.95256916996,,,,1978,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","297244203",,,2923.95256916996,,,,2009,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297277801",,,2923.95256916996,,,,1951,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,"0",,,,,,,,,,
"2013","DE","297277802",,,2923.95256916996,,,,1961,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","297277803",,,2923.95256916996,,,,1997,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","297343301",,,2923.95256916996,,,,1953,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","297343302",,,2923.95256916996,,,,1956,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,"30",,,,,,,,,,,,,,
"2013","DE","297343303",,,2923.95256916996,,,,1986,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","297349301",,,2923.95256916996,,,,1949,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297349302",,,2923.95256916996,,,,1955,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","297349303",,,2923.95256916996,,,,1993,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297388201",,,2923.95256916996,,,,1951,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","297388202",,,2923.95256916996,,,,1961,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297388203",,,2923.95256916996,,,,1997,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"5",,,,,,,,"0",,,,,,,,,,
"2013","DE","297388601",,,2923.95256916996,,,,1981,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297388602",,,2923.95256916996,,,,1979,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,"0",,,,,,,,,,
"2013","DE","297388603",,,2923.95256916996,,,,2009,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","297397701",,,2923.95256916996,,,,1949,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","297397702",,,2923.95256916996,,,,1955,,"2",,"1",,"1",,,,,,,,,,,,"5",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","297397703",,,2923.95256916996,,,,1993,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,"25",,,,,,,,,,,,,,,,,,
"2013","DE","297404101",,,2923.95256916996,,,,1951,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"45",,"0",,,,,,,,,,,,
"2013","DE","297404102",,,2923.95256916996,,,,1961,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297404103",,,2923.95256916996,,,,1997,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,"0",,,,"0",,"0",,,,,,,,,,
"2013","DE","297465201",,,2923.95256916996,,,,1951,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","297465202",,,2923.95256916996,,,,1961,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297465203",,,2923.95256916996,,,,1997,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297475201",,,2923.95256916996,,,,1966,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297475202",,,2923.95256916996,,,,1967,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297475203",,,2923.95256916996,,,,2002,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297485801",,,2923.95256916996,,,,1951,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297485802",,,2923.95256916996,,,,1961,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297485803",,,2923.95256916996,,,,1997,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297488601",,,2923.95256916996,,,,1952,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297488602",,,2923.95256916996,,,,1954,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","297488603",,,2923.95256916996,,,,1992,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"8",,,,,,,,,,,,,,
"2013","DE","297528301",,,2923.95256916996,,,,1989,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297528302",,,2923.95256916996,,,,1981,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297528303",,,2923.95256916996,,,,2009,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297536601",,,2923.95256916996,,,,1964,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","297536602",,,2923.95256916996,,,,1966,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","297536603",,,2923.95256916996,,,,1994,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","297587801",,,2923.95256916996,,,,1976,,"2",,"1",,"1",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297587802",,,2923.95256916996,,,,1983,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297587803",,,2923.95256916996,,,,2012,,"1",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","297702401",,,2923.95256916996,,,,1968,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","297702402",,,2923.95256916996,,,,1974,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
