"DB010","DB020","DB030","DB040","DB062","DB090"
"2012","BE",76226,"BE32","NA","1253.389"
"2012","BE",76253,"BE32","NA","1137.814"
"2012","BE",76260,"BE32","NA","754.2167"
"2012","BE",76270,"BE32","NA","553.4409"
"2012","BE",76313,"BE32","NA","880.585"
"2012","BE",76319,"BE32","NA","2327.236"
"2012","BE",76370,"BE32","NA","780.5104"
"2012","BE",76378,"BE32","NA","1030.219"
"2012","BE",76382,"BE32","NA","564.997"
"2012","BE",76384,"BE32","NA","891.6941"
"2012","BE",76409,"BE32","NA","1774.564"
"2012","BE",76414,"BE32","NA","1759.345"
"2012","BE",76424,"BE32","NA","1077.332"
"2012","BE",76428,"BE32","NA","647.13"
"2012","BE",76438,"BE32","NA","906.9197"
"2012","BE",76450,"BE32","NA","834.9099"
"2012","BE",76467,"BE32","NA","698.3154"
"2012","BE",76469,"BE32","NA","463.6385"
"2012","BE",76470,"BE32","NA","2069.114"
"2012","BE",76520,"BE32","NA","1645.642"
"2012","BE",76521,"BE32","NA","775"
"2012","BE",76525,"BE32","NA","474.4535"
"2012","BE",76526,"BE32","NA","610.1424"
"2012","BE",76557,"BE32","NA","642.6737"
"2012","BE",76571,"BE32","NA","1221.577"
"2012","BE",76591,"BE32","NA","1295.849"
"2012","BE",76603,"BE32","NA","1085.745"
"2012","BE",76622,"BE32","NA","1151.149"
"2012","BE",76645,"BE32","NA","592.2069"
"2012","BE",76649,"BE32","NA","671.8253"
"2012","BE",76680,"BE32","NA","678.7184"
"2012","BE",76690,"BE32","NA","1279.652"
"2012","BE",76713,"BE32","NA","1745.838"
"2012","BE",76731,"BE32","NA","2479.681"
"2012","BE",76734,"BE32","NA","1004.344"
"2012","BE",76754,"BE32","NA","1289.799"
"2012","BE",76784,"BE32","NA","895.417"
"2012","BE",76803,"BE32","NA","1643.598"
"2012","BE",76806,"BE32","NA","654.5339"
"2012","BE",76821,"BE32","NA","650.6023"
"2012","BE",76822,"BE32","NA","606.4616"
"2012","BE",76844,"BE32","NA","768.3116"
"2012","BE",76858,"BE32","NA","429.7406"
"2012","BE",76866,"BE32","NA","540.615"
"2012","BE",76891,"BE32","NA","2510.516"
"2012","BE",76906,"BE32","NA","2187.148"
"2012","BE",76908,"BE32","NA","682.474"
"2012","BE",76916,"BE32","NA","488.839"
"2012","BE",76948,"BE32","NA","346.7857"
"2012","BE",76962,"BE32","NA","748.6312"
"2012","BE",76980,"BE32","NA","1664.002"
"2012","BE",77015,"BE32","NA","649.719"
"2012","BE",77028,"BE32","NA","864.9169"
"2012","BE",77053,"BE32","NA","1343.916"
"2012","BE",77055,"BE32","NA","626.1799"
"2012","BE",77079,"BE32","NA","2282.853"
"2012","BE",77096,"BE32","NA","743.5536"
"2012","BE",77147,"BE32","NA","771.8144"
"2012","BE",77150,"BE32","NA","1081.367"
"2012","BE",77157,"BE32","NA","715.6947"
"2012","BE",77163,"BE32","NA","1036.495"
"2012","BE",77222,"BE32","NA","1287.436"
"2012","BE",77228,"BE32","NA","1737.769"
"2012","BE",77276,"BE32","NA","923.7354"
"2012","BE",77277,"BE32","NA","715.1611"
"2012","BE",77286,"BE32","NA","818.7341"
"2012","BE",77294,"BE32","NA","338.8589"
"2012","BE",77300,"BE32","NA","2545.154"
"2012","BE",77304,"BE32","NA","736.2224"
"2012","BE",77308,"BE32","NA","957.3621"
"2012","BE",77309,"BE32","NA","2319.841"
"2012","BE",77324,"BE32","NA","1244.906"
"2012","BE",77337,"BE32","NA","1927.042"
"2012","BE",77338,"BE32","NA","526.8177"
"2012","BE",77340,"BE32","NA","1025.776"
"2012","BE",77371,"BE32","NA","1160.723"
"2012","BE",77413,"BE32","NA","670.0374"
"2012","BE",77433,"BE32","NA","635.0162"
"2012","BE",77514,"BE32","NA","589.5124"
"2012","BE",77555,"BE32","NA","1851.814"
"2012","BE",77559,"BE32","NA","803.7251"
"2012","BE",77578,"BE32","NA","838.0733"
"2012","BE",77585,"BE32","NA","1623.527"
"2012","BE",77590,"BE32","NA","839.63"
"2012","BE",77620,"BE32","NA","875.6494"
"2012","BE",77621,"BE32","NA","816.1224"
"2012","BE",77637,"BE32","NA","984.8864"
"2012","BE",77658,"BE32","NA","1074.622"
"2012","BE",77665,"BE32","NA","538.3912"
"2012","BE",77671,"BE32","NA","765.5067"
"2012","BE",77682,"BE32","NA","488.839"
"2012","BE",77690,"BE32","NA","583.6694"
"2012","BE",77694,"BE32","NA","2710.369"
"2012","BE",77714,"BE32","NA","497.0871"
"2012","BE",77719,"BE32","NA","672.2835"
"2012","BE",77721,"BE32","NA","559.9105"
"2012","BE",77722,"BE32","NA","665.5473"
"2012","BE",77728,"BE32","NA","720.8364"
"2012","BE",77730,"BE32","NA","2096.316"
"2012","BE",77732,"BE32","NA","505.5592"
"2012","BE",77770,"BE32","NA","1054.734"
"2012","BE",77774,"BE32","NA","1098.943"
"2012","BE",77802,"BE32","NA","739.124"
"2012","BE",77811,"BE32","NA","973.7707"
"2012","BE",77814,"BE32","NA","8189.915"
"2012","BE",77818,"BE32","NA","609.7422"
"2012","BE",77826,"BE32","NA","374.0936"
"2012","BE",77892,"BE32","NA","1889.011"
"2012","BE",77897,"BE32","NA","975.2076"
"2012","BE",77900,"BE32","NA","1911.653"
"2012","BE",77910,"BE32","NA","816.2157"
"2012","BE",77917,"BE32","NA","774.1106"
"2012","BE",77918,"BE32","NA","1228.068"
"2012","BE",77956,"BE32","NA","624.0847"
"2012","BE",77976,"BE32","NA","1214.572"
"2012","BE",77993,"BE32","NA","2377.741"
"2012","BE",78001,"BE32","NA","850.7086"
"2012","BE",78020,"BE32","NA","977.5588"
"2012","BE",78041,"BE32","NA","581.1143"
"2012","BE",78049,"BE32","NA","748.5958"
"2012","BE",78051,"BE32","NA","1268.015"
"2012","BE",78058,"BE32","NA","951.1711"
"2012","BE",78079,"BE32","NA","799.944"
"2012","BE",78097,"BE32","NA","444.6616"
"2012","BE",78102,"BE32","NA","430.4694"
"2012","BE",78119,"BE32","NA","979.8281"
"2012","BE",78133,"BE32","NA","822.3905"
"2012","BE",78146,"BE32","NA","334.6656"
"2012","BE",78222,"BE32","NA","648.633"
"2012","BE",78231,"BE32","NA","696.2832"
"2012","BE",78234,"BE32","NA","1377.755"
"2012","BE",78246,"BE32","NA","886.2105"
"2012","BE",78258,"BE32","NA","853.4179"
"2012","BE",78268,"BE32","NA","848.7061"
"2012","BE",78272,"BE32","NA","1150.494"
"2012","BE",78278,"BE32","NA","898.8038"
"2012","BE",78297,"BE32","NA","396.0142"
"2012","BE",78311,"BE32","NA","647.1984"
"2012","BE",78334,"BE32","NA","1317.709"
"2012","BE",78339,"BE32","NA","701.4136"
"2012","BE",78348,"BE32","NA","1123.117"
"2012","BE",78361,"BE32","NA","372.8153"
"2012","BE",78430,"BE32","NA","780.367"
"2012","BE",78431,"BE32","NA","949.543"
"2012","BE",78433,"BE32","NA","1017.117"
"2012","BE",78449,"BE32","NA","986.8802"
"2012","BE",78450,"BE32","NA","1433.547"
"2012","BE",78486,"BE32","NA","668.3795"
"2012","BE",78487,"BE32","NA","851.8521"
"2012","BE",78498,"BE32","NA","774.7756"
"2012","BE",78499,"BE32","NA","736.2224"
"2012","BE",78509,"BE32","NA","849.9935"
"2012","BE",78513,"BE32","NA","593.3599"
"2012","BE",78538,"BE32","NA","1305.479"
"2012","BE",78550,"BE32","NA","751.9506"
"2012","BE",78573,"BE32","NA","787.6134"
"2012","BE",78588,"BE32","NA","1812.432"
"2012","BE",78599,"BE32","NA","628.6563"
"2012","BE",78613,"BE32","NA","988.8872"
"2012","BE",78617,"BE32","NA","914.3129"
"2012","BE",78640,"BE32","NA","961.613"
"2012","BE",78642,"BE32","NA","638.0105"
"2012","BE",78664,"BE32","NA","807.8504"
"2012","BE",78672,"BE32","NA","1117.92"
"2012","BE",78691,"BE32","NA","2388.654"
"2012","BE",78695,"BE32","NA","738.493"
"2012","BE",78721,"BE32","NA","865.8376"
"2012","BE",78722,"BE32","NA","891.6702"
"2012","BE",78726,"BE32","NA","920.3389"
"2012","BE",78733,"BE32","NA","3002.026"
"2012","BE",78741,"BE32","NA","657.0221"
"2012","BE",78745,"BE32","NA","2569.773"
"2012","BE",78790,"BE32","NA","237.8834"
"2012","BE",78796,"BE32","NA","1023.597"
"2012","BE",78802,"BE32","NA","1193.423"
"2012","BE",78835,"BE32","NA","1069.992"
"2012","BE",78842,"BE32","NA","949.8204"
"2012","BE",78843,"BE32","NA","2569.773"
"2012","BE",78861,"BE32","NA","5030.613"
"2012","BE",78862,"BE32","NA","745.3838"
"2012","BE",78878,"BE32","NA","5849.687"
"2012","BE",78889,"BE32","NA","638.2986"
"2012","BE",78918,"BE32","NA","643.8762"
"2012","BE",78921,"BE32","NA","2931.418"
"2012","BE",78937,"BE32","NA","536.0642"
"2012","BE",78964,"BE32","NA","694.4133"
"2012","BE",78999,"BE32","NA","608.3739"
"2012","BE",79001,"BE32","NA","1063.836"
"2012","BE",79039,"BE32","NA","791.7433"
"2012","BE",79043,"BE32","NA","1198.57"
"2012","BE",79044,"BE32","NA","472.2157"
"2012","BE",79048,"BE32","NA","693.7087"
"2012","BE",79079,"BE32","NA","875.2354"
"2012","BE",79084,"BE32","NA","2708.873"
"2012","BE",79110,"BE32","NA","2545.154"
"2012","BE",79149,"BE32","NA","1249.654"
"2012","BE",79151,"BE32","NA","751.3347"
"2012","BE",79211,"BE32","NA","894.6506"
"2012","BE",79217,"BE32","NA","1358.585"
"2012","BE",79233,"BE32","NA","445.4058"
"2012","BE",79236,"BE32","NA","2491.866"
"2012","BE",79241,"BE32","NA","2141.812"
"2012","BE",79271,"BE32","NA","799.944"
"2012","BE",79291,"BE32","NA","1022.235"
"2012","BE",79293,"BE32","NA","634.0361"
"2012","BE",79300,"BE32","NA","614.397"
"2012","BE",79303,"BE32","NA","967.5051"
"2012","BE",79307,"BE32","NA","762.2174"
"2012","BE",79363,"BE32","NA","1182.331"
"2012","BE",79366,"BE32","NA","999.2182"
"2012","BE",79400,"BE32","NA","797.1664"
"2012","BE",79414,"BE32","NA","619.7156"
"2012","BE",79434,"BE32","NA","651.1923"
"2012","BE",79460,"BE32","NA","543.0147"
"2012","BE",79483,"BE32","NA","783.2364"
"2012","BE",79516,"BE32","NA","5519.728"
"2012","BE",79537,"BE32","NA","810.3653"
"2012","BE",79544,"BE32","NA","2825.366"
"2012","BE",79567,"BE32","NA","2097.475"
"2012","BE",79576,"BE32","NA","660.3577"
"2012","BE",79577,"BE32","NA","785.2323"
"2012","BE",79580,"BE32","NA","734.1962"
"2012","BE",79596,"BE32","NA","1049.878"
"2012","BE",79625,"BE32","NA","454.735"
"2012","BE",79626,"BE32","NA","968.1523"
"2012","BE",79632,"BE32","NA","834.2075"
"2012","BE",79636,"BE32","NA","888.5347"
"2012","BE",79642,"BE32","NA","1325.508"
"2012","BE",79648,"BE33","NA","654.9057"
"2012","BE",79669,"BE33","NA","753.7915"
"2012","BE",79672,"BE33","NA","950.3773"
"2012","BE",79699,"BE33","NA","703.5299"
"2012","BE",79719,"BE33","NA","754.8959"
"2012","BE",79761,"BE33","NA","818.0946"
"2012","BE",79774,"BE33","NA","770.736"
"2012","BE",79785,"BE33","NA","1287.516"
"2012","BE",79830,"BE33","NA","991.0739"
"2012","BE",79849,"BE33","NA","652.8407"
"2012","BE",79854,"BE33","NA","1721.736"
"2012","BE",79884,"BE33","NA","647.9129"
"2012","BE",79891,"BE33","NA","761.9792"
"2012","BE",79954,"BE33","NA","1846.472"
"2012","BE",79958,"BE33","NA","901.8062"
"2012","BE",79978,"BE33","NA","1217.384"
"2012","BE",79994,"BE33","NA","2171.93"
"2012","BE",79999,"BE33","NA","908.6426"
"2012","BE",80011,"BE33","NA","672.3911"
"2012","BE",80065,"BE33","NA","865.287"
"2012","BE",80118,"BE33","NA","751.8633"
"2012","BE",80142,"BE33","NA","1120.525"
"2012","BE",80161,"BE33","NA","789.5308"
"2012","BE",80190,"BE33","NA","693.8726"
"2012","BE",80197,"BE33","NA","1334.742"
"2012","BE",80214,"BE33","NA","577.9061"
"2012","BE",80242,"BE33","NA","1532.865"
"2012","BE",80248,"BE33","NA","957.3621"
"2012","BE",80259,"BE33","NA","1307.937"
"2012","BE",80268,"BE33","NA","1277.236"
"2012","BE",80278,"BE33","NA","890.1831"
"2012","BE",80284,"BE33","NA","1459.233"
"2012","BE",80285,"BE33","NA","698.0512"
"2012","BE",80300,"BE33","NA","696.0758"
"2012","BE",80350,"BE33","NA","429.5923"
"2012","BE",80358,"BE33","NA","452.0444"
"2012","BE",80364,"BE33","NA","641.461"
"2012","BE",80380,"BE33","NA","1444.253"
"2012","BE",80384,"BE33","NA","1218.067"
"2012","BE",80385,"BE33","NA","599.1037"
"2012","BE",80389,"BE33","NA","1080.554"
"2012","BE",80404,"BE33","NA","723.6562"
"2012","BE",80412,"BE33","NA","1244.835"
"2012","BE",80426,"BE33","NA","535.1729"
"2012","BE",80427,"BE33","NA","2394.626"
"2012","BE",80432,"BE33","NA","1170.103"
"2012","BE",80441,"BE33","NA","1531.107"
"2012","BE",80455,"BE33","NA","1980.198"
"2012","BE",80457,"BE33","NA","809.1934"
"2012","BE",80458,"BE33","NA","1053.199"
"2012","BE",80488,"BE33","NA","638.7025"
"2012","BE",80541,"BE33","NA","1515.352"
"2012","BE",80580,"BE33","NA","714.3524"
"2012","BE",80600,"BE33","NA","1543.466"
"2012","BE",80602,"BE33","NA","1017.117"
"2012","BE",80629,"BE33","NA","1586.921"
"2012","BE",80648,"BE33","NA","678.557"
"2012","BE",80652,"BE33","NA","950.3773"
"2012","BE",80703,"BE33","NA","593.156"
"2012","BE",80774,"BE33","NA","938.8236"
"2012","BE",80775,"BE33","NA","645.4487"
"2012","BE",80776,"BE33","NA","488.839"
"2012","BE",80788,"BE33","NA","330.8939"
"2012","BE",80803,"BE33","NA","1080.554"
"2012","BE",80817,"BE33","NA","1634.273"
"2012","BE",80819,"BE33","NA","1942.936"
"2012","BE",80830,"BE33","NA","808.1768"
"2012","BE",80862,"BE33","NA","677.9774"
"2012","BE",80886,"BE33","NA","762.2174"
"2012","BE",80893,"BE33","NA","1392.208"
"2012","BE",80955,"BE33","NA","829.3263"
"2012","BE",80972,"BE33","NA","1012.11"
"2012","BE",80998,"BE33","NA","698.8798"
"2012","BE",81000,"BE33","NA","1462.62"
"2012","BE",81007,"BE33","NA","556.5006"
"2012","BE",81044,"BE33","NA","1102.435"
"2012","BE",81105,"BE33","NA","811.0438"
"2012","BE",81108,"BE33","NA","773.3242"
"2012","BE",81126,"BE33","NA","1568.297"
"2012","BE",81133,"BE33","NA","1067.523"
"2012","BE",81134,"BE33","NA","1502.633"
"2012","BE",81152,"BE33","NA","803.5044"
"2012","BE",81165,"BE33","NA","1328.548"
"2012","BE",81169,"BE33","NA","646.5234"
"2012","BE",81180,"BE33","NA","821.7206"
"2012","BE",81184,"BE33","NA","1023.044"
"2012","BE",81224,"BE33","NA","2140.905"
"2012","BE",81256,"BE33","NA","744.5409"
"2012","BE",81259,"BE33","NA","945.7445"
"2012","BE",81261,"BE33","NA","1013.457"
"2012","BE",81266,"BE33","NA","689.1539"
"2012","BE",81336,"BE33","NA","798.8336"
"2012","BE",81344,"BE33","NA","877.9833"
"2012","BE",81345,"BE33","NA","954.3784"
"2012","BE",81354,"BE33","NA","1116.063"
"2012","BE",81371,"BE33","NA","1472.772"
"2012","BE",81385,"BE33","NA","1384.592"
"2012","BE",81419,"BE33","NA","530.4463"
"2012","BE",81435,"BE33","NA","462.7487"
"2012","BE",81489,"BE33","NA","677.8143"
"2012","BE",81493,"BE33","NA","1165.63"
"2012","BE",81507,"BE33","NA","628.0116"
"2012","BE",81521,"BE33","NA","1106.067"
"2012","BE",81535,"BE33","NA","889.7358"
"2012","BE",81544,"BE33","NA","727.5363"
"2012","BE",81563,"BE33","NA","844.1418"
"2012","BE",81604,"BE33","NA","883.1298"
"2012","BE",81621,"BE33","NA","659.4315"
"2012","BE",81630,"BE33","NA","480.7053"
"2012","BE",81635,"BE33","NA","1980.885"
"2012","BE",81651,"BE33","NA","724.3225"
"2012","BE",81682,"BE33","NA","1402.944"
"2012","BE",81716,"BE33","NA","637.3707"
"2012","BE",81739,"BE33","NA","2144.276"
"2012","BE",81741,"BE33","NA","3441.08"
"2012","BE",81804,"BE33","NA","1178"
"2012","BE",81813,"BE33","NA","2377.741"
"2012","BE",81856,"BE33","NA","710.3726"
"2012","BE",81861,"BE33","NA","768.3116"
"2012","BE",81879,"BE33","NA","916.3891"
"2012","BE",81881,"BE33","NA","771.5945"
"2012","BE",81891,"BE33","NA","931.1054"
"2012","BE",81908,"BE33","NA","615.3958"
"2012","BE",82005,"BE33","NA","1881.623"
"2012","BE",82008,"BE33","NA","1001.566"
"2012","BE",82012,"BE33","NA","992.3655"
"2012","BE",82019,"BE33","NA","1038.989"
"2012","BE",82030,"BE33","NA","966.7977"
"2012","BE",82083,"BE33","NA","756.913"
"2012","BE",82093,"BE33","NA","684.9697"
"2012","BE",82099,"BE33","NA","375.7933"
"2012","BE",82134,"BE33","NA","774.7756"
"2012","BE",82144,"BE33","NA","810.9415"
"2012","BE",82150,"BE33","NA","1189.785"
"2012","BE",82177,"BE33","NA","368.2957"
"2012","BE",82179,"BE33","NA","2331.225"
"2012","BE",82199,"BE33","NA","843.0206"
"2012","BE",82201,"BE33","NA","648.6827"
"2012","BE",82217,"BE33","NA","691.1378"
"2012","BE",82218,"BE33","NA","376.1145"
"2012","BE",82234,"BE33","NA","546.3639"
"2012","BE",82251,"BE33","NA","814.7088"
"2012","BE",82283,"BE33","NA","890.8212"
"2012","BE",82285,"BE33","NA","901.8062"
"2012","BE",82286,"BE33","NA","821.7206"
"2012","BE",82312,"BE33","NA","634.8378"
"2012","BE",82315,"BE33","NA","904.3841"
"2012","BE",82364,"BE33","NA","662.3858"
"2012","BE",82372,"BE33","NA","1568.297"
"2012","BE",82383,"BE33","NA","347.9038"
"2012","BE",82413,"BE33","NA","2658.331"
"2012","BE",82517,"BE33","NA","786.3952"
"2012","BE",82518,"BE33","NA","776.3203"
"2012","BE",82538,"BE33","NA","2931.418"
"2012","BE",82539,"BE33","NA","1132.172"
"2012","BE",82561,"BE33","NA","705.0675"
"2012","BE",82594,"BE33","NA","601.1227"
"2012","BE",82615,"BE33","NA","1030.817"
"2012","BE",82619,"BE33","NA","726.0381"
"2012","BE",82648,"BE33","NA","348.8292"
"2012","BE",82653,"BE33","NA","575.7161"
"2012","BE",82700,"BE33","NA","584.1334"
"2012","BE",82715,"BE33","NA","537.7152"
"2012","BE",82725,"BE33","NA","2491.866"
"2012","BE",82739,"BE33","NA","545.6436"
"2012","BE",82748,"BE33","NA","1612.159"
"2012","BE",82750,"BE33","NA","2058.748"
"2012","BE",82761,"BE33","NA","693.0136"
"2012","BE",82777,"BE33","NA","1049.878"
"2012","BE",82783,"BE33","NA","2621.238"
"2012","BE",82802,"BE33","NA","758.5702"
"2012","BE",82818,"BE33","NA","1151.845"
"2012","BE",82843,"BE33","NA","875.6866"
"2012","BE",82845,"BE33","NA","1272.13"
"2012","BE",82853,"BE33","NA","1405.667"
"2012","BE",82857,"BE33","NA","647.13"
"2012","BE",82916,"BE33","NA","612.1445"
"2012","BE",82919,"BE33","NA","830.8339"
"2012","BE",82925,"BE33","NA","1958.685"
"2012","BE",82965,"BE33","NA","987.3631"
"2012","BE",82972,"BE33","NA","778.4368"
"2012","BE",83047,"BE33","NA","1060.694"
"2012","BE",83068,"BE33","NA","1422.688"
"2012","BE",83088,"BE33","NA","1520.883"
"2012","BE",83128,"BE33","NA","1019.869"
"2012","BE",83135,"BE33","NA","865.3966"
"2012","BE",83144,"BE33","NA","803.5044"
"2012","BE",83151,"BE33","NA","651.6596"
"2012","BE",83170,"BE33","NA","1161.062"
"2012","BE",83195,"BE33","NA","453.3977"
"2012","BE",83202,"BE33","NA","987.79"
"2012","BE",83237,"BE33","NA","576.1357"
"2012","BE",83266,"BE33","NA","1579.415"
"2012","BE",83295,"BE33","NA","906.9197"
"2012","BE",83304,"BE33","NA","2047.364"
"2012","BE",83396,"BE33","NA","779.9228"
"2012","BE",83422,"BE33","NA","988.2031"
"2012","BE",83426,"BE33","NA","839.6177"
"2012","BE",83448,"BE33","NA","1017.117"
"2012","BE",83523,"BE33","NA","1041.946"
"2012","BE",83533,"BE33","NA","806.3887"
"2012","BE",83552,"BE33","NA","1117.196"
"2012","BE",83556,"BE33","NA","552.1312"
"2012","BE",83569,"BE33","NA","1496.617"
"2012","BE",83573,"BE33","NA","2824.612"
"2012","BE",83598,"BE33","NA","978.8238"
"2012","BE",83610,"BE33","NA","1228.068"
"2012","BE",83614,"BE33","NA","752.3635"
"2012","BE",83630,"BE33","NA","1294.186"
"2012","BE",83657,"BE33","NA","2797.146"
"2012","BE",83672,"BE33","NA","2047.364"
"2012","BE",83686,"BE33","NA","750.509"
"2012","BE",83689,"BE33","NA","417.6141"
"2012","BE",83690,"BE33","NA","562.1557"
"2012","BE",83717,"BE33","NA","1051.038"
"2012","BE",83727,"BE33","NA","1197.339"
"2012","BE",83729,"BE33","NA","2350.316"
"2012","BE",83731,"BE33","NA","575.4814"
"2012","BE",83852,"BE33","NA","1499.993"
"2012","BE",83857,"BE33","NA","725.6613"
"2012","BE",83893,"BE33","NA","606.6194"
"2012","BE",83903,"BE33","NA","694.6459"
"2012","BE",83904,"BE33","NA","612.7448"
"2012","BE",83925,"BE33","NA","702.1733"
"2012","BE",83940,"BE33","NA","2615.112"
"2012","BE",83950,"BE33","NA","754.9404"
"2012","BE",83988,"BE33","NA","898.1589"
"2012","BE",84006,"BE33","NA","2850.888"
"2012","BE",84019,"BE33","NA","739.6413"
"2012","BE",84088,"BE33","NA","603.1249"
"2012","BE",84105,"BE33","NA","2377.741"
"2012","BE",84129,"BE33","NA","711.3141"
"2012","BE",84136,"BE33","NA","577.1963"
"2012","BE",84137,"BE33","NA","714.6177"
"2012","BE",84149,"BE33","NA","742.0826"
"2012","BE",84175,"BE33","NA","716.3277"
"2012","BE",84187,"BE33","NA","608.3739"
"2012","BE",84188,"BE33","NA","1175.64"
"2012","BE",84192,"BE33","NA","472.7564"
"2012","BE",84200,"BE33","NA","5519.728"
"2012","BE",84206,"BE33","NA","1759.345"
"2012","BE",84210,"BE33","NA","1629.064"
"2012","BE",84239,"BE33","NA","411.5005"
"2012","BE",84279,"BE33","NA","1283.089"
"2012","BE",84286,"BE33","NA","610.0138"
"2012","BE",84319,"BE33","NA","645.2771"
"2012","BE",84331,"BE33","NA","475.7329"
"2012","BE",84359,"BE33","NA","858.218"
"2012","BE",84367,"BE33","NA","783.8791"
"2012","BE",84373,"BE33","NA","2238.112"
"2012","BE",84418,"BE33","NA","1252.281"
"2012","BE",84487,"BE33","NA","1598.086"
"2012","BE",84506,"BE33","NA","1215.881"
"2012","BE",84529,"BE33","NA","1002.906"
"2012","BE",84537,"BE33","NA","742.1606"
"2012","BE",84550,"BE33","NA","1419.945"
"2012","BE",84590,"BE33","NA","780.5104"
"2012","BE",84591,"BE33","NA","1175.566"
"2012","BE",84601,"BE33","NA","710.576"
"2012","BE",84610,"BE33","NA","983.8158"
"2012","BE",84611,"BE33","NA","519.4862"
"2012","BE",84615,"BE33","NA","3545.507"
"2012","BE",84663,"BE33","NA","585.3343"
"2012","BE",84666,"BE33","NA","743.7407"
"2012","BE",84668,"BE33","NA","692.2633"
"2012","BE",84690,"BE33","NA","873.0443"
"2012","BE",84695,"BE33","NA","1340.763"
"2012","BE",84697,"BE33","NA","428.9307"
"2012","BE",84714,"BE33","NA","1495.844"
"2012","BE",84737,"BE33","NA","714.1598"
"2012","BE",84754,"BE33","NA","871.3332"
"2012","BE",84789,"BE33","NA","671.2589"
"2012","BE",84797,"BE33","NA","1042.677"
"2012","BE",84803,"BE33","NA","489.5246"
"2012","BE",84809,"BE33","NA","488.694"
"2012","BE",84812,"BE33","NA","621.7632"
"2012","BE",84837,"BE33","NA","825.0137"
"2012","BE",84863,"BE33","NA","1317.709"
"2012","BE",84866,"BE33","NA","686.2984"
"2012","BE",84903,"BE33","NA","590.9953"
"2012","BE",84923,"BE33","NA","987.2925"
"2012","BE",84924,"BE33","NA","565.4353"
"2012","BE",84931,"BE33","NA","714.8882"
"2012","BE",84935,"BE33","NA","1660.793"
"2012","BE",84966,"BE33","NA","1430.776"
"2012","BE",84972,"BE33","NA","677.353"
"2012","BE",84979,"BE33","NA","512.6253"
"2012","BE",85024,"BE33","NA","1230.097"
"2012","BE",85031,"BE33","NA","625.7492"
"2012","BE",85041,"BE33","NA","1315.186"
"2012","BE",85045,"BE33","NA","1150.041"
"2012","BE",85066,"BE33","NA","1579.415"
"2012","BE",85084,"BE33","NA","623.561"
"2012","BE",85089,"BE33","NA","621.2888"
"2012","BE",85110,"BE33","NA","586.2597"
"2012","BE",85115,"BE33","NA","714.7271"
"2012","BE",85128,"BE33","NA","1059.349"
"2012","BE",85139,"BE33","NA","1796.195"
"2012","BE",85175,"BE33","NA","1410.237"
"2012","BE",85192,"BE33","NA","811.7278"
"2012","BE",85197,"BE33","NA","983.9733"
"2012","BE",85209,"BE33","NA","1528.551"
"2012","BE",85212,"BE33","NA","2187.148"
"2012","BE",85245,"BE33","NA","1815.573"
"2012","BE",85250,"BE33","NA","2087.762"
"2012","BE",85260,"BE33","NA","986.8802"
"2012","BE",85288,"BE33","NA","1002.906"
"2012","BE",85295,"BE33","NA","1061.737"
"2012","BE",85310,"BE33","NA","544.9745"
"2012","BE",85338,"BE33","NA","1161.282"
"2012","BE",85346,"BE33","NA","1216.606"
"2012","BE",85361,"BE33","NA","1462.065"
"2012","BE",85372,"BE33","NA","616.1742"
"2012","BE",85380,"BE33","NA","558.3887"
"2012","BE",85381,"BE33","NA","806.8249"
"2012","BE",85403,"BE33","NA","1623.527"
"2012","BE",85411,"BE33","NA","703.2229"
"2012","BE",85454,"BE33","NA","965.0189"
"2012","BE",85456,"BE33","NA","444.0629"
"2012","BE",85499,"BE33","NA","650.6046"
"2012","BE",85504,"BE33","NA","1030.826"
"2012","BE",85534,"BE33","NA","730.9665"
"2012","BE",85590,"BE33","NA","675.5723"
"2012","BE",85658,"BE33","NA","1164.346"
"2012","BE",85661,"BE33","NA","529.5984"
"2012","BE",85676,"BE33","NA","1827.059"
"2012","BE",85695,"BE33","NA","1974.856"
"2012","BE",85706,"BE33","NA","548.9368"
"2012","BE",85791,"BE33","NA","291.1549"
"2012","BE",85808,"BE33","NA","731.641"
"2012","BE",85815,"BE33","NA","654.0966"
"2012","BE",85817,"BE33","NA","292.0471"
"2012","BE",85819,"BE33","NA","1094.686"
"2012","BE",85861,"BE33","NA","652.5687"
"2012","BE",85887,"BE33","NA","1215.971"
"2012","BE",85893,"BE33","NA","850.7086"
"2012","BE",85896,"BE33","NA","809.2386"
"2012","BE",85897,"BE33","NA","1471.02"
"2012","BE",85909,"BE33","NA","772.7183"
"2012","BE",85912,"BE33","NA","1021.727"
"2012","BE",85942,"BE33","NA","1109.14"
"2012","BE",85945,"BE33","NA","806.7719"
"2012","BE",85959,"BE33","NA","476.8677"
"2012","BE",85961,"BE33","NA","738.7447"
"2012","BE",85978,"BE33","NA","1980.885"
"2012","BE",85994,"BE33","NA","706.6899"
"2012","BE",86054,"BE33","NA","497.9837"
"2012","BE",86057,"BE33","NA","716.5486"
"2012","BE",86061,"BE33","NA","2569.773"
"2012","BE",86085,"BE33","NA","655.7824"
"2012","BE",86104,"BE33","NA","664.8768"
"2012","BE",86107,"BE33","NA","1073.431"
"2012","BE",86109,"BE33","NA","1942.936"
"2012","BE",86110,"BE33","NA","590.5135"
"2012","BE",86112,"BE33","NA","947.2341"
