"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","BE",808171,894.874274661509,"2",1937,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",74,74,80817,"0","0","0","0"
"2012","BE",808191,894.874274661509,"4",1944,"1","1","1","1","11","NA","NA","NA","3","0","0","NA",67,67,80819,"99","0","0","0"
"2012","BE",808301,894.874274661509,"1",1958,"1","1","2","1","11","NA","32","NA","NA","NA","NA","NA",53,53,80830,"0.6142857143","0","0","0"
"2012","BE",808621,894.874274661509,"3",1955,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",56,56,80862,"0","2","0","0"
"2012","BE",808861,894.874274661509,"2",1949,"2","1","4","1","NA","NA","NA","NA","0","0","NA","NA",63,62,80886,"99","0","0","100"
"2012","BE",808931,894.874274661509,"3",1983,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",28,28,80893,"0.5","0","0","1"
"2012","BE",809551,894.874274661509,"3",1962,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",49,49,80955,"0","2","0","0"
"2012","BE",809721,894.874274661509,"1",1974,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",37,37,80972,"0","2","0","0"
"2012","BE",809981,894.874274661509,"1",1985,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",27,26,80998,"0.7428571429","0","0","0"
"2012","BE",810001,894.874274661509,"2",1959,"1","1","1","4","11","NA","NA","NA","NA","0","NA","NA",53,52,81000,"1","0","0","111"
"2012","BE",810071,894.874274661509,"4",1969,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",43,42,81007,"0.6547619048","2","0","0"
"2012","BE",810441,894.874274661509,"4",1955,"1","1","3","4","11","NA","NA","NA","4","NA","NA","NA",57,56,81044,"0.9285714286","0","0","0"
"2012","BE",811051,894.874274661509,"3",1931,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,81105,"1","0","0","1"
"2012","BE",811081,894.874274661509,"1",1965,"1","1","3","1","11","NA","NA","NA","NA","NA","0","NA",46,46,81108,"0.9285714286","0","0","0"
"2012","BE",811261,894.874274661509,"3",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,81126,"0.8142857143","2","0","0"
"2012","BE",811331,894.874274661509,"3",1984,"2","1","1","4","11","NA","NA","38","NA","NA","NA","NA",28,27,81133,"0.9571428571","0","0","0"
"2012","BE",811341,894.874274661509,"4",1943,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",69,68,81134,"99","0","0","0"
"2012","BE",811521,894.874274661509,"3",1976,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",36,35,81152,"0.2407600341","0","0","0"
"2012","BE",811651,894.874274661509,"1",1931,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",80,80,81165,"0.9571428571","1","0","0"
"2012","BE",811691,894.874274661509,"3",1971,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",40,40,81169,"99","0","0","0"
"2012","BE",811801,894.874274661509,"4",1931,"2","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA",80,80,81180,"0.7083333333","2","0","100"
"2012","BE",811841,894.874274661509,"2",1958,"1","1","2","1","11","NA","NA","NA","NA","30","NA","0",53,53,81184,"99","0","0","1"
"2012","BE",812241,894.874274661509,"3",1942,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",69,69,81224,"99","1","0","0"
"2012","BE",812561,894.874274661509,"4",1953,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",58,58,81256,"1","2","0","100"
"2012","BE",812591,894.874274661509,"3",1957,"1","1","1","1","14","NA","28","NA","NA","0","NA","NA",54,54,81259,"99","0","0","1"
"2012","BE",812611,894.874274661509,"4",1957,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",55,54,81261,"0.1388888889","0","0","0"
"2012","BE",812661,894.874274661509,"4",1937,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",75,74,81266,"0","0","0","0"
"2012","BE",813361,894.874274661509,"1",1937,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",75,74,81336,"0.5428571429","0","0","0"
"2012","BE",813441,894.874274661509,"4",1972,"1","1","1","1","NA","NA","NA","NA","NA","0","NA","0",40,39,81344,"1","1","0","0"
"2012","BE",813451,894.874274661509,"1",1958,"1","1","4","1","NA","NA","NA","NA","8","NA","NA","NA",54,53,81345,"1","0","0","0"
"2012","BE",813541,894.874274661509,"4",1943,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",69,68,81354,"0.9523809524","2","0","100"
"2012","BE",813711,894.874274661509,"4",1955,"2","1","4","4","11","NA","NA","NA","0","NA","0","NA",56,56,81371,"1","0","0","0"
"2012","BE",813851,894.874274661509,"1",1953,"2","1","3","1","11","NA","NA","NA","NA","0","NA","0",59,58,81385,"0.9652850128","0","0","0"
"2012","BE",814191,894.874274661509,"3",1940,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",71,71,81419,"99","0","0","0"
"2012","BE",814351,894.874274661509,"4",1935,"2","1","1","1","11","NA","NA","22","NA","NA","NA","NA",76,76,81435,"1","1","0","0"
"2012","BE",814891,894.874274661509,"3",1955,"2","1","1","1","11","NA","NA","38","NA","NA","NA","NA",57,56,81489,"99","0","0","0"
"2012","BE",814931,894.874274661509,"1",1961,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",50,50,81493,"99","2","0","0"
"2012","BE",815071,894.874274661509,"1",1985,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",26,26,81507,"0.5","0","0","10"
"2012","BE",815211,894.874274661509,"3",1968,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",43,43,81521,"99","1","0","100"
"2012","BE",815351,894.874274661509,"4",1972,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",40,39,81535,"0.9583333333","2","0","100"
"2012","BE",815441,894.874274661509,"2",1947,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",64,64,81544,"1","0","0","0"
"2012","BE",815631,894.874274661509,"2",1983,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","36",28,28,81563,"99","0","0","0"
"2012","BE",816041,894.874274661509,"2",1955,"2","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",57,56,81604,"1","0","0","100"
"2012","BE",816211,894.874274661509,"1",1971,"1","1","1","1","11","NA","28","NA","NA","NA","NA","0",41,40,81621,"0.3333333333","0","0","0"
"2012","BE",816301,894.874274661509,"3",1943,"1","1","1","1","11","NA","NA","NA","NA","NA","0","0",68,68,81630,"1","0","0","0"
"2012","BE",816351,894.874274661509,"2",1933,"2","1","4","1","NA","NA","NA","NA","NA","NA","0","NA",78,78,81635,"99","0","0","0"
"2012","BE",816511,894.874274661509,"1",1931,"2","1","3","4","11","NA","NA","NA","NA","NA","0","0",80,80,81651,"0.4285714286","1","0","0"
"2012","BE",816821,894.874274661509,"1",1954,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",58,57,81682,"1","2","0","0"
"2012","BE",817161,894.874274661509,"3",1958,"1","1","1","4","11","NA","NA","NA","NA","NA","0","NA",53,53,81716,"0","0","0","0"
"2012","BE",817391,894.874274661509,"1",1951,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",60,60,81739,"1","0","0","0"
"2012","BE",817411,894.874274661509,"2",1931,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,81741,"1","2","0","0"
"2012","BE",818041,894.874274661509,"2",1944,"1","1","2","1","NA","NA","NA","NA","NA","40","NA","NA",67,67,81804,"99","0","0","100"
"2012","BE",818131,894.874274661509,"2",1958,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",53,53,81813,"0.6666666667","1","0","101"
"2012","BE",818561,894.874274661509,"1",1947,"2","1","3","1","11","NA","NA","NA","3","NA","NA","NA",65,64,81856,"0.75","2","0","0"
"2012","BE",818611,894.874274661509,"2",1947,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",65,64,81861,"99","0","0","0"
"2012","BE",818791,894.874274661509,"2",1944,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",67,67,81879,"0.9285714286","0","0","0"
"2012","BE",818811,894.874274661509,"3",1988,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",24,23,81881,"0.9583333333","2","0","101"
"2012","BE",818911,894.874274661509,"4",1970,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",42,41,81891,"0.9285714286","0","0","0"
"2012","BE",819081,894.874274661509,"3",1955,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",57,56,81908,"0.9142857143","0","0","100"
"2012","BE",820051,894.874274661509,"1",1931,"2","1","3","1","NA","NA","NA","35","NA","NA","NA","NA",80,80,82005,"0.9428571429","2","0","0"
"2012","BE",820081,894.874274661509,"2",1979,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",33,32,82008,"0.6380952381","0","0","111"
"2012","BE",820121,894.874274661509,"4",1931,"2","1","4","4","NA","NA","NA","NA","NA","NA","NA","NA",80,80,82012,"1","0","0","0"
"2012","BE",820191,894.874274661509,"2",1951,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",61,60,82019,"0.5","0","0","0"
"2012","BE",820301,894.874274661509,"3",1954,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",57,57,82030,"99","0","0","0"
"2012","BE",820831,894.874274661509,"4",1983,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",28,28,82083,"1","0","0","0"
"2012","BE",820931,894.874274661509,"3",1946,"1","1","1","4","11","NA","NA","NA","5","0","NA","0",65,65,82093,"0.8","1","0","0"
"2012","BE",820991,894.874274661509,"1",1956,"1","1","4","1","11","NA","NA","NA","0","NA","NA","NA",56,55,82099,"99","2","0","0"
"2012","BE",821341,894.874274661509,"1",1958,"1","1","1","1","11","NA","25","NA","NA","NA","NA","NA",54,53,82134,"0.6666666667","0","0","100"
"2012","BE",821441,894.874274661509,"1",1973,"1","1","4","1","11","NA","NA","NA","0","NA","NA","NA",38,38,82144,"0.9285714286","0","0","0"
"2012","BE",821501,894.874274661509,"4",1984,"2","1","1","4","11","NA","NA","NA","0","0","NA","NA",27,27,82150,"99","0","0","100"
"2012","BE",821771,894.874274661509,"3",1932,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",79,79,82177,"0.694047619","1","0","0"
"2012","BE",821791,894.874274661509,"2",1958,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",53,53,82179,"0.5","0","0","0"
"2012","BE",821991,894.874274661509,"2",1935,"1","1","4","1","14","NA","NA","NA","NA","NA","NA","NA",76,76,82199,"1","0","0","0"
"2012","BE",822011,894.874274661509,"1",1937,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","0",74,74,82201,"0","0","0","1"
"2012","BE",822171,894.874274661509,"3",1946,"1","1","2","1","11","NA","NA","NA","NA","NA","0","NA",66,65,82217,"0.7428571429","0","0","0"
"2012","BE",822181,894.874274661509,"3",1973,"1","1","4","4","11","NA","NA","NA","NA","0","0","0",39,38,82218,"99","0","0","0"
"2012","BE",822341,894.874274661509,"3",1956,"1","1","3","1","NA","NA","NA","NA","NA","NA","0","NA",56,55,82234,"0","2","0","0"
"2012","BE",822511,894.874274661509,"3",1984,"2","1","4","1","14","NA","NA","NA","NA","NA","NA","NA",28,27,82251,"0","2","0","0"
"2012","BE",822831,894.874274661509,"2",1951,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",60,60,82283,"1","0","0","0"
"2012","BE",822851,894.874274661509,"2",1944,"2","1","2","4","11","NA","NA","NA","NA","NA","NA","0",68,67,82285,"99","2","0","0"
"2012","BE",822861,894.874274661509,"1",1956,"1","1","1","4","11","NA","26","NA","NA","NA","NA","NA",56,55,82286,"99","0","0","1"
"2012","BE",823121,894.874274661509,"3",1937,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",75,74,82312,"0.75","0","0","0"
"2012","BE",823151,894.874274661509,"2",1959,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",53,52,82315,"1","0","0","0"
"2012","BE",823641,894.874274661509,"3",1948,"2","1","3","1","11","NA","NA","NA","0","NA","NA","NA",64,63,82364,"1","0","0","0"
"2012","BE",823721,894.874274661509,"3",1947,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",64,64,82372,"1","0","1","100"
"2012","BE",823831,894.874274661509,"2",1937,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",75,74,82383,"0.8476190476","0","0","0"
"2012","BE",824131,894.874274661509,"3",1985,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",26,26,82413,"0.4898809524","0","0","0"
"2012","BE",825171,894.874274661509,"3",1971,"1","1","2","1","11","NA","NA","NA","NA","NA","0","NA",41,40,82517,"99","0","0","0"
"2012","BE",825181,894.874274661509,"2",1941,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",70,70,82518,"0.5","1","0","0"
"2012","BE",825381,894.874274661509,"4",1935,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","2",77,76,82538,"1","0","0","0"
"2012","BE",825391,894.874274661509,"3",1953,"2","1","3","1","11","NA","NA","NA","NA","0","NA","NA",59,58,82539,"1","2","0","0"
"2012","BE",825611,894.874274661509,"4",1961,"2","1","4","1","11","NA","NA","32","NA","NA","NA","NA",50,50,82561,"0.5","0","0","100"
"2012","BE",825941,894.874274661509,"2",1953,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",59,58,82594,"0.9857142857","0","0","0"
"2012","BE",826151,894.874274661509,"1",1954,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",58,57,82615,"0","0","0","0"
"2012","BE",826191,894.874274661509,"4",1958,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",53,53,82619,"0.6071428571","2","0","0"
"2012","BE",826481,894.874274661509,"2",1950,"2","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",61,61,82648,"99","0","0","1"
"2012","BE",826531,894.874274661509,"3",1959,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",52,52,82653,"1","2","0","0"
"2012","BE",827001,894.874274661509,"2",1943,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",68,68,82700,"0.5","0","0","0"
"2012","BE",827151,894.874274661509,"2",1938,"2","1","3","1","11","NA","NA","NA","0","NA","NA","NA",73,73,82715,"1","0","0","100"
"2012","BE",827251,894.874274661509,"1",1961,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",50,50,82725,"0.5306663448","0","0","0"
"2012","BE",827391,894.874274661509,"2",1931,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",80,80,82739,"0.7518074193","0","0","0"
"2012","BE",827481,894.874274661509,"1",1984,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",28,27,82748,"0.2714285714","0","0","0"
"2012","BE",827501,894.874274661509,"2",1947,"2","1","1","1","NA","NA","NA","31","NA","NA","0","NA",65,64,82750,"1","2","0","111"
"2012","BE",827611,894.874274661509,"3",1984,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",27,27,82761,"1","0","0","0"
"2012","BE",827771,894.874274661509,"4",1952,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59,59,82777,"1","0","0","0"
"2012","BE",827831,894.874274661509,"3",1942,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",70,69,82783,"0.7571428571","0","0","0"
"2012","BE",828021,894.874274661509,"2",1943,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",68,68,82802,"0.9285714286","0","0","0"
"2012","BE",828181,894.874274661509,"2",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",80,80,82818,"0.4166666667","0","0","0"
"2012","BE",828431,894.874274661509,"4",1973,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",39,38,82843,"0","0","0","100"
"2012","BE",828451,894.874274661509,"3",1939,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",73,72,82845,"0","0","0","0"
"2012","BE",828531,894.874274661509,"3",1958,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",53,53,82853,"1","0","0","0"
"2012","BE",828571,894.874274661509,"2",1935,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",77,76,82857,"0.9285714286","2","0","1"
"2012","BE",829161,894.874274661509,"4",1955,"1","1","4","1","11","NA","NA","NA","0","NA","NA","NA",57,56,82916,"0.7571428571","0","0","0"
"2012","BE",829191,894.874274661509,"2",1988,"1","1","4","1","11","NA","NA","NA","NA","0","NA","NA",24,23,82919,"0","0","0","0"
"2012","BE",829251,894.874274661509,"2",1959,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",53,52,82925,"1","1","0","0"
"2012","BE",829651,894.874274661509,"2",1932,"1","1","4","1","11","NA","20","NA","NA","NA","0","0",79,79,82965,"0.7142857143","2","0","101"
"2012","BE",829652,894.874274661509,"2",1931,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",80,80,82965,"0.5714285714","0","0","0"
"2012","BE",829721,894.874274661509,"2",1946,"1","2","4","1","NA","NA","NA","NA","NA","NA","NA","NA",65,65,82972,"0.5","0","0","0"
"2012","BE",829722,894.874274661509,"1",1949,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",62,62,82972,"0.3333333333","2","0","0"
"2012","BE",830471,894.874274661509,"4",1973,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",39,38,83047,"1","0","0","1"
"2012","BE",830472,894.874274661509,"3",2001,"2","1","1","1","NA","NA","NA","NA","NA","NA","0","3",10,10,83047,"0.1904761905","0","0","0"
"2012","BE",830681,894.874274661509,"4",1976,"2","1","1","4","NA","NA","NA","NA","0","NA","NA","0",36,35,83068,"0.9571428571","2","0","111"
"2012","BE",830682,894.874274661509,"1",1998,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",13,13,83068,"1","0","0","100"
"2012","BE",830881,894.874274661509,"1",1932,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",79,79,83088,"1","0","0","100"
"2012","BE",830882,894.874274661509,"4",1936,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",75,75,83088,"1","0","0","0"
"2012","BE",831281,894.874274661509,"2",1954,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",57,57,83128,"0.7023809524","0","0","0"
"2012","BE",831282,894.874274661509,"3",1987,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",24,24,83128,"1","1","1","0"
"2012","BE",831351,894.874274661509,"3",1973,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","0",38,38,83135,"1","0","0","0"
"2012","BE",831352,894.874274661509,"1",2001,"2","1","2","1","NA","NA","NA","NA","NA","NA","NA","NA",10,10,83135,"0.8611400512","1","0","100"
"2012","BE",831441,894.874274661509,"1",1940,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",71,71,83144,"0.6967616709","0","0","0"
"2012","BE",831442,894.874274661509,"2",1940,"2","1","4","1","NA","NA","NA","NA","NA","NA","0","0",71,71,83144,"0","0","0","100"
"2012","BE",831511,894.874274661509,"3",1965,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",46,46,83151,"0.8785714286","0","0","111"
"2012","BE",831512,894.874274661509,"1",1989,"1","1","1","1","11","NA","NA","NA","4","NA","NA","NA",23,22,83151,"0.9285714286","0","0","0"
"2012","BE",831701,894.874274661509,"2",1940,"1","1","4","1","11","NA","NA","NA","NA","47","NA","NA",71,71,83170,"0.4523809524","0","0","0"
"2012","BE",831702,894.874274661509,"3",1940,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","0",72,71,83170,"0.9142857143","0","0","0"
"2012","BE",831951,894.874274661509,"1",1945,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","4",67,66,83195,"0.1111111111","2","0","0"
"2012","BE",831952,894.874274661509,"3",1949,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",62,62,83195,"0","0","0","0"
"2012","BE",832021,894.874274661509,"4",1966,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",46,45,83202,"0.3571428571","1","0","0"
"2012","BE",832022,894.874274661509,"3",1978,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",33,33,83202,"0.7261904762","0","0","0"
"2012","BE",832371,894.874274661509,"3",1978,"1","1","3","1","11","NA","NA","NA","NA","0","0","0",34,33,83237,"99","0","0","1"
"2012","BE",832372,894.874274661509,"3",1988,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",24,23,83237,"1","0","0","0"
"2012","BE",832661,894.874274661509,"1",1945,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",66,66,83266,"99","2","0","101"
"2012","BE",832662,894.874274661509,"4",1947,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",64,64,83266,"1","0","0","0"
"2012","BE",832951,894.874274661509,"4",1931,"1","1","1","1","11","NA","NA","NA","6","NA","NA","NA",80,80,83295,"99","1","0","0"
"2012","BE",832952,894.874274661509,"4",1945,"2","1","1","1","11","NA","35","NA","NA","NA","NA","NA",66,66,83295,"0.9404761905","0","0","111"
"2012","BE",833041,894.874274661509,"1",1931,"2","1","3","1","NA","NA","28","NA","NA","NA","NA","NA",80,80,83304,"1","0","0","0"
"2012","BE",833042,894.874274661509,"3",1963,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",48,48,83304,"99","0","0","0"
"2012","BE",833961,894.874274661509,"3",1980,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",31,31,83396,"0.9305700256","0","0","0"
"2012","BE",833962,894.874274661509,"2",2005,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",6,6,83396,"1","2","0","111"
"2012","BE",834221,894.874274661509,"2",1939,"1","1","1","4","11","NA","NA","NA","13","NA","NA","NA",72,72,83422,"0.8571428571","0","0","0"
"2012","BE",834222,894.874274661509,"1",1934,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",78,77,83422,"1","0","0","10"
"2012","BE",834261,894.874274661509,"1",1961,"1","1","4","1","11","NA","NA","NA","NA","0","NA","2",50,50,83426,"0.8476190476","0","0","0"
"2012","BE",834262,894.874274661509,"3",1965,"2","1","3","1","11","NA","NA","NA","NA","NA","0","NA",46,46,83426,"0.7518074193","1","0","100"
"2012","BE",834481,894.874274661509,"2",1931,"1","1","1","1","11","NA","NA","31","NA","NA","0","NA",80,80,83448,"99","0","0","1"
"2012","BE",834482,894.874274661509,"2",1931,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,83448,"99","0","0","0"
"2012","BE",835231,894.874274661509,"4",1932,"1","1","4","1","NA","NA","NA","NA","6","NA","NA","NA",79,79,83523,"0.9285714286","0","0","10"
"2012","BE",835232,894.874274661509,"3",1936,"2","1","1","4","11","NA","NA","32","NA","NA","NA","0",75,75,83523,"99","0","0","100"
"2012","BE",835331,894.874274661509,"3",1934,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",77,77,83533,"0.75","0","0","0"
"2012","BE",835332,894.874274661509,"1",1932,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",80,79,83533,"0.3894955393","2","0","0"
"2012","BE",835521,894.874274661509,"2",1959,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",52,52,83552,"99","0","0","0"
"2012","BE",835522,894.874274661509,"1",1990,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","2",22,21,83552,"0","0","0","0"
"2012","BE",835561,894.874274661509,"2",1953,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59,58,83556,"1","2","0","0"
"2012","BE",835562,894.874274661509,"2",1957,"1","1","3","1","11","NA","NA","NA","NA","0","NA","NA",55,54,83556,"99","0","0","0"
"2012","BE",835691,894.874274661509,"4",1946,"1","1","4","1","11","NA","NA","NA","8","NA","NA","NA",65,65,83569,"0","0","0","0"
"2012","BE",835692,894.874274661509,"2",1949,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",62,62,83569,"0.5","0","0","1"
"2012","BE",835731,894.874274661509,"1",1949,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","0",62,62,83573,"0.7428571429","0","0","0"
"2012","BE",835732,894.874274661509,"3",1948,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",63,63,83573,"0.3571428571","0","0","100"
"2012","BE",835981,894.874274661509,"2",1934,"1","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",78,77,83598,"0","0","0","0"
"2012","BE",835982,894.874274661509,"2",1935,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","0",76,76,83598,"1","2","0","0"
"2012","BE",836101,894.874274661509,"4",1943,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",68,68,83610,"99","0","0","0"
"2012","BE",836102,894.874274661509,"2",1946,"2","1","1","1","NA","NA","NA","NA","NA","41","NA","NA",66,65,83610,"1","2","0","0"
"2012","BE",836141,894.874274661509,"3",1934,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",77,77,83614,"0.9238095238","2","0","0"
"2012","BE",836142,894.874274661509,"4",1931,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",80,80,83614,"0.6666666667","0","0","100"
"2012","BE",836301,894.874274661509,"1",1948,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","0",64,63,83630,"99","0","0","0"
"2012","BE",836302,894.874274661509,"3",1951,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","5",60,60,83630,"0.5","1","0","0"
"2012","BE",836571,894.874274661509,"2",1934,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",78,77,83657,"99","0","0","100"
"2012","BE",836572,894.874274661509,"2",1956,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",55,55,83657,"1","0","0","0"
"2012","BE",836721,894.874274661509,"1",1966,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",45,45,83672,"0.8571428571","2","0","0"
"2012","BE",836722,894.874274661509,"2",2000,"2","1","1","4","11","NA","NA","NA","NA","0","NA","0",12,11,83672,"99","0","0","0"
"2012","BE",836861,894.874274661509,"1",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,83686,"0.5","0","0","0"
"2012","BE",836862,894.874274661509,"3",1963,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",49,48,83686,"1","2","0","0"
"2012","BE",836891,894.874274661509,"2",1944,"1","1","4","4","11","NA","NA","NA","0","NA","NA","NA",68,67,83689,"0","0","0","10"
"2012","BE",836892,894.874274661509,"1",1946,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",66,65,83689,"99","2","0","101"
"2012","BE",836901,894.874274661509,"1",1942,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",70,69,83690,"0.5","1","0","0"
"2012","BE",836902,894.874274661509,"3",1941,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",71,70,83690,"99","2","0","100"
"2012","BE",837171,894.874274661509,"1",1953,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",58,58,83717,"0.8571428571","0","0","100"
"2012","BE",837172,894.874274661509,"1",1981,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",31,30,83717,"99","2","0","0"
"2012","BE",837271,894.874274661509,"4",1983,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",28,28,83727,"0","0","0","0"
"2012","BE",837272,894.874274661509,"1",1976,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",36,35,83727,"0","0","0","111"
