"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","BE",891916,829.328621908127,"1",1999,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",13,13,89191,"0.75","2","0","0"
"2013","BE",891917,829.328621908127,"2",1994,"1","1","1","1","11","2","NA","27","NA","NA","NA","NA",18,18,89191,"99","0","0","110"
"2013","BE",892131,829.328621908127,"2",1974,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",39,38,89213,"99","0","0","0"
"2013","BE",892132,829.328621908127,"4",1998,"2","1","1","1","NA","2","NA","NA","NA","0","NA","0",14,14,89213,"0.6428571429","0","0","0"
"2013","BE",892133,829.328621908127,"4",2004,"1","1","3","1","11","2","NA","8","NA","NA","NA","0",9,8,89213,"0.5","1","0","0"
"2013","BE",892134,829.328621908127,"4",1975,"2","1","1","4","11","2","NA","NA","NA","NA","NA","0",38,37,89213,"0.5904761905","0","0","0"
"2013","BE",892135,829.328621908127,"4",1999,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",13,13,89213,"0.8872765178","0","0","100"
"2013","BE",892136,829.328621908127,"2",2003,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",10,9,89213,"0.3552388693","1","0","0"
"2013","BE",892137,829.328621908127,"4",2011,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",2,1,89213,"0.9571428571","0","0","0"
"2013","BE",892151,829.328621908127,"2",1974,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","0",39,38,89215,"0.5","2","0","0"
"2013","BE",892152,829.328621908127,"4",1998,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",15,14,89215,"0.7333333333","0","0","111"
"2013","BE",892153,829.328621908127,"4",2004,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",9,8,89215,"99","0","0","0"
"2013","BE",892154,829.328621908127,"4",1975,"2","1","4","1","11","5","NA","NA","0","NA","NA","NA",37,37,89215,"0.7857142857","1","0","0"
"2013","BE",892155,829.328621908127,"2",1999,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",13,13,89215,"1","0","1","0"
"2013","BE",892156,829.328621908127,"1",2003,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",10,9,89215,"0.8607142857","0","0","0"
"2013","BE",892157,829.328621908127,"1",2011,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",1,1,89215,"99","0","0","0"
"2013","BE",892411,808.064516129032,"4",1953,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",59,59,89241,"0.5535714286","0","0","0"
"2013","BE",892641,808.064516129032,"4",1961,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",51,51,89264,"99","1","0","0"
"2013","BE",892721,808.064516129032,"3",1954,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",58,58,89272,"99","0","0","0"
"2013","BE",892751,808.064516129032,"2",1937,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",76,75,89275,"99","0","0","0"
"2013","BE",892891,808.064516129032,"1",1985,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",27,27,89289,"0.5","0","0","0"
"2013","BE",893371,808.064516129032,"1",1949,"2","1","4","1","11","5","NA","NA","NA","NA","NA","0",64,63,89337,"99","1","0","0"
"2013","BE",894131,808.064516129032,"2",1953,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",59,59,89413,"0.7214285714","2","0","0"
"2013","BE",894181,808.064516129032,"3",1961,"1","1","1","1","11","2","NA","45","NA","NA","NA","NA",52,51,89418,"0.5","0","0","0"
"2013","BE",894191,808.064516129032,"2",1932,"2","1","4","1","11","2","NA","NA","6","NA","NA","NA",80,80,89419,"0.5","0","0","0"
"2013","BE",894231,808.064516129032,"1",1953,"1","1","4","1","NA","5","NA","NA","0","NA","NA","0",59,59,89423,"1","0","0","0"
"2013","BE",894261,808.064516129032,"1",1946,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",66,66,89426,"0.856704319","0","0","0"
"2013","BE",894271,808.064516129032,"3",1937,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",75,75,89427,"1","2","0","0"
"2013","BE",894281,808.064516129032,"4",1952,"1","1","1","1","11","2","NA","NA","0","0","NA","NA",61,60,89428,"1","0","0","0"
"2013","BE",894311,808.064516129032,"3",1937,"1","1","3","4","11","2","NA","NA","NA","NA","0","NA",75,75,89431,"0.5","2","0","0"
"2013","BE",895061,808.064516129032,"4",1963,"1","1","3","4","11","5","NA","NA","NA","NA","NA","NA",49,49,89506,"99","0","0","0"
"2013","BE",895141,808.064516129032,"3",1961,"1","1","3","1","NA","2","NA","NA","NA","NA","0","NA",52,51,89514,"1","1","0","0"
"2013","BE",895151,808.064516129032,"4",1957,"2","1","4","1","11","2","NA","36","NA","NA","0","NA",56,55,89515,"1","0","0","1"
"2013","BE",895191,808.064516129032,"1",1954,"1","1","3","1","11","2","NA","NA","NA","NA","0","NA",58,58,89519,"0.7777777778","0","0","0"
"2013","BE",895351,808.064516129032,"2",1932,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",80,80,89535,"0.7142857143","2","0","100"
"2013","BE",895411,808.064516129032,"4",1946,"2","1","4","1","11","NA","32","NA","NA","0","NA","0",67,66,89541,"0.7083333333","2","0","10"
"2013","BE",895711,808.064516129032,"1",1986,"1","1","3","4","11","2","NA","NA","NA","NA","NA","NA",26,26,89571,"99","2","0","0"
"2013","BE",895731,808.064516129032,"4",1932,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",80,80,89573,"99","0","0","0"
"2013","BE",895911,808.064516129032,"4",1935,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",77,77,89591,"0","2","0","110"
"2013","BE",896131,808.064516129032,"4",1939,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",74,73,89613,"0.8428571429","0","0","0"
"2013","BE",897021,808.064516129032,"4",1944,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",68,68,89702,"0.9571428571","1","0","0"
"2013","BE",897251,808.064516129032,"2",1970,"1","1","1","1","NA","2","NA","NA","NA","36","NA","NA",43,42,89725,"0","0","0","100"
"2013","BE",897561,808.064516129032,"2",1979,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",34,33,89756,"0.9571428571","2","0","0"
"2013","BE",897581,808.064516129032,"2",1957,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",55,55,89758,"0.8428571429","0","0","0"
"2013","BE",898011,808.064516129032,"2",1984,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",28,28,89801,"99","2","0","0"
"2013","BE",898101,808.064516129032,"3",1944,"2","1","1","1","NA","2","NA","NA","NA","0","0","NA",68,68,89810,"99","0","0","0"
"2013","BE",898381,808.064516129032,"1",1979,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",34,33,89838,"99","0","0","0"
"2013","BE",898441,808.064516129032,"3",1932,"2","1","2","4","11","2","NA","32","NA","NA","NA","0",80,80,89844,"1","0","0","0"
"2013","BE",898521,808.064516129032,"2",1949,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",64,63,89852,"1","2","0","0"
"2013","BE",898531,808.064516129032,"4",1954,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58,58,89853,"99","0","0","100"
"2013","BE",898911,808.064516129032,"1",1979,"2","1","4","1","11","5","NA","28","NA","NA","NA","0",34,33,89891,"99","0","0","0"
"2013","BE",898941,808.064516129032,"2",1957,"2","1","1","1","NA","2","NA","32","NA","NA","NA","NA",56,55,89894,"99","0","0","0"
"2013","BE",899131,808.064516129032,"1",1938,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",74,74,89913,"99","0","0","0"
"2013","BE",899391,808.064516129032,"1",1950,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",62,62,89939,"1","1","0","0"
"2013","BE",899741,808.064516129032,"2",1946,"2","1","4","1","11","NA","NA","NA","0","NA","NA","NA",67,66,89974,"0.6571428571","2","0","0"
"2013","BE",899861,808.064516129032,"2",1935,"2","1","3","1","11","NA","NA","NA","6","NA","NA","0",78,77,89986,"99","0","0","0"
"2013","BE",900431,808.064516129032,"4",1957,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",56,55,90043,"0","0","0","0"
"2013","BE",900481,808.064516129032,"2",1963,"1","1","3","4","NA","2","NA","NA","10","NA","NA","NA",50,49,90048,"0.8857142857","0","0","0"
"2013","BE",900501,808.064516129032,"2",1937,"2","1","3","4","11","2","NA","NA","NA","0","NA","NA",75,75,90050,"0","2","0","0"
"2013","BE",900761,808.064516129032,"4",1932,"1","1","4","1","NA","5","NA","NA","0","NA","0","NA",80,80,90076,"1","1","0","0"
"2013","BE",900901,808.064516129032,"4",1950,"1","1","1","1","11","2","NA","NA","NA","0","NA","25",63,62,90090,"0","0","0","0"
"2013","BE",901061,808.064516129032,"3",1954,"1","1","4","1","11","2","31","NA","NA","NA","NA","NA",59,58,90106,"0.6666666667","0","0","0"
"2013","BE",901071,808.064516129032,"4",1946,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",67,66,90107,"1","0","0","0"
"2013","BE",901251,808.064516129032,"1",1963,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",50,49,90125,"0.8486703058","0","0","0"
"2013","BE",901341,808.064516129032,"1",1937,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",76,75,90134,"0.125","2","0","0"
"2013","BE",901351,808.064516129032,"2",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",51,51,90135,"0.7857142857","1","0","0"
"2013","BE",901861,808.064516129032,"2",1978,"2","1","3","4","NA","NA","NA","NA","NA","NA","NA","9",34,34,90186,"0.625","2","0","101"
"2013","BE",901862,808.064516129032,"2",2004,"1","1","1","4","11","NA","NA","NA","NA","NA","0","NA",8,8,90186,"0.5","0","1","0"
"2013","BE",902211,808.064516129032,"1",1947,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",65,65,90221,"0","0","0","0"
"2013","BE",902212,808.064516129032,"4",1949,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",64,63,90221,"0.9285714286","0","0","100"
"2013","BE",902261,808.064516129032,"4",1951,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",62,61,90226,"0.3055555556","0","0","0"
"2013","BE",902262,808.064516129032,"2",1962,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",51,50,90226,"1","0","0","0"
"2013","BE",902321,808.064516129032,"1",1945,"1","1","4","4","11","2","NA","NA","NA","NA","NA","0",67,67,90232,"0.9047619048","0","0","0"
"2013","BE",902322,808.064516129032,"2",1948,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",64,64,90232,"0.5","0","1","0"
"2013","BE",902331,808.064516129032,"3",1940,"2","1","3","1","11","2","NA","32","NA","0","NA","9",73,72,90233,"0.5","2","0","0"
"2013","BE",902332,808.064516129032,"2",1964,"1","1","1","1","NA","2","NA","NA","NA","0","NA","NA",49,48,90233,"0.5","0","1","0"
"2013","BE",902451,808.064516129032,"1",1946,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",66,66,90245,"99","2","0","0"
"2013","BE",902452,808.064516129032,"1",1951,"2","1","2","1","NA","2","NA","NA","NA","NA","NA","NA",62,61,90245,"1","2","0","0"
"2013","BE",902491,808.064516129032,"1",1968,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",44,44,90249,"1","2","0","0"
"2013","BE",902492,808.064516129032,"2",2004,"2","1","4","1","11","2","NA","32","NA","NA","NA","NA",8,8,90249,"0.75","1","1","0"
"2013","BE",902781,808.064516129032,"4",1932,"1","1","1","1","11","2","NA","NA","NA","NA","0","0",80,80,90278,"0","0","0","0"
"2013","BE",902782,808.064516129032,"2",1932,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,90278,"0.5","0","0","0"
"2013","BE",902841,808.064516129032,"4",1956,"1","1","3","4","11","2","NA","NA","4","0","NA","NA",57,56,90284,"0.5","0","0","0"
"2013","BE",902842,808.064516129032,"1",1972,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",41,40,90284,"99","0","0","0"
"2013","BE",902891,808.064516129032,"1",1932,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,90289,"1","0","0","0"
"2013","BE",902892,808.064516129032,"2",1932,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,90289,"99","0","0","0"
"2013","BE",902941,808.064516129032,"2",1956,"1","1","1","1","11","2","NA","NA","NA","NA","NA","0",56,56,90294,"1","0","0","0"
"2013","BE",902942,808.064516129032,"3",1972,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",41,40,90294,"0.8369459607","0","0","0"
"2013","BE",902951,808.064516129032,"1",1932,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",80,80,90295,"0.7857142857","0","0","0"
"2013","BE",902952,808.064516129032,"3",1932,"2","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",80,80,90295,"99","0","1","0"
"2013","BE",903021,808.064516129032,"3",1952,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",61,60,90302,"1","0","0","0"
"2013","BE",903022,808.064516129032,"4",1956,"2","1","1","1","14","2","NA","32","NA","NA","NA","NA",57,56,90302,"1","2","0","0"
"2013","BE",903081,808.064516129032,"4",1956,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",57,56,90308,"99","0","1","0"
"2013","BE",903082,808.064516129032,"1",1972,"2","1","1","4","11","2","NA","NA","NA","NA","0","NA",41,40,90308,"1","1","0","0"
"2013","BE",903201,808.064516129032,"1",1990,"1","1","2","1","11","2","NA","NA","NA","NA","NA","10",23,22,90320,"1","2","0","0"
"2013","BE",903202,808.064516129032,"4",1988,"2","1","3","1","11","2","NA","NA","NA","NA","0","NA",25,24,90320,"1","0","0","111"
"2013","BE",903231,808.064516129032,"1",1945,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",68,67,90323,"0.7714285714","0","0","0"
"2013","BE",903232,808.064516129032,"1",1942,"2","1","3","1","11","2","NA","NA","NA","NA","NA","0",71,70,90323,"1","0","0","111"
"2013","BE",903241,808.064516129032,"3",1961,"1","1","1","1","NA","NA","NA","NA","NA","NA","0","NA",51,51,90324,"0.4285714286","1","0","111"
"2013","BE",903242,808.064516129032,"2",1963,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",50,49,90324,"0.9285714286","0","0","0"
"2013","BE",903351,808.064516129032,"1",1956,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",56,56,90335,"0.2142857143","0","1","10"
"2013","BE",903352,808.064516129032,"1",1958,"2","1","1","1","11","2","NA","41","NA","NA","NA","NA",55,54,90335,"0.808939092","0","0","0"
"2013","BE",903491,808.064516129032,"4",1935,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",77,77,90349,"99","0","0","0"
"2013","BE",903492,808.064516129032,"2",1946,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","0",66,66,90349,"1","0","0","0"
"2013","BE",903691,808.064516129032,"3",1932,"1","1","4","1","NA","2","NA","NA","NA","NA","0","NA",80,80,90369,"1","0","0","0"
"2013","BE",903692,808.064516129032,"2",1951,"1","1","1","1","11","2","NA","NA","0","NA","0","0",61,61,90369,"0.8428571429","2","0","0"
"2013","BE",904121,808.064516129032,"4",1932,"1","1","1","1","11","2","NA","32","NA","NA","NA","NA",80,80,90412,"0.7857142857","0","0","0"
"2013","BE",904122,808.064516129032,"4",1951,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",61,61,90412,"0.95","0","1","0"
"2013","BE",904301,808.064516129032,"2",1955,"1","1","1","1","11","2","NA","32","NA","NA","NA","NA",58,57,90430,"0.6142857143","2","0","0"
"2013","BE",904302,808.064516129032,"4",1958,"2","1","4","1","11","2","NA","28","NA","NA","NA","NA",55,54,90430,"0.6366854928","0","0","0"
"2013","BE",904351,808.064516129032,"2",1946,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",66,66,90435,"99","0","0","0"
"2013","BE",904352,808.064516129032,"2",1951,"2","1","3","1","11","NA","NA","NA","NA","0","NA","NA",61,61,90435,"1","0","0","0"
"2013","BE",904501,808.064516129032,"4",1937,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",75,75,90450,"0.7916666667","0","0","0"
"2013","BE",904502,808.064516129032,"4",1970,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",43,42,90450,"0.5","1","1","0"
"2013","BE",904721,808.064516129032,"2",1978,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35,34,90472,"0","0","0","0"
"2013","BE",904722,808.064516129032,"4",2004,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",9,8,90472,"0.380952381","0","0","0"
"2013","BE",904851,808.064516129032,"2",1932,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",80,80,90485,"0.4831140643","0","0","0"
"2013","BE",904852,808.064516129032,"4",1932,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",80,80,90485,"0.5833333333","0","0","0"
"2013","BE",905461,808.064516129032,"1",1932,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",80,80,90546,"0.8333333333","0","0","0"
"2013","BE",905462,808.064516129032,"3",1932,"2","1","3","1","NA","2","NA","NA","10","0","NA","NA",80,80,90546,"99","0","0","101"
"2013","BE",905641,808.064516129032,"3",1961,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",51,51,90564,"0.4571428571","2","0","0"
"2013","BE",905642,808.064516129032,"3",1963,"2","1","4","1","11","2","NA","25","NA","NA","NA","NA",49,49,90564,"0.5","0","0","0"
"2013","BE",906181,808.064516129032,"2",1932,"1","1","3","1","NA","2","NA","NA","0","NA","NA","NA",80,80,90618,"99","1","0","0"
"2013","BE",906182,808.064516129032,"3",1932,"2","1","3","4","11","2","NA","NA","NA","NA","NA","NA",80,80,90618,"0.4523809524","0","0","101"
"2013","BE",906251,808.064516129032,"1",1978,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",35,34,90625,"0","2","0","111"
"2013","BE",906252,808.064516129032,"2",2004,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",9,8,90625,"99","0","0","1"
"2013","BE",906321,808.064516129032,"4",1978,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",35,34,90632,"0.9047619048","2","0","0"
"2013","BE",906322,808.064516129032,"1",2004,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",9,8,90632,"1","0","0","100"
"2013","BE",906701,808.064516129032,"2",1978,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",34,34,90670,"0.680952381","1","0","0"
"2013","BE",906702,808.064516129032,"1",2004,"1","1","4","4","11","2","NA","NA","NA","NA","NA","0",8,8,90670,"0.4761904762","0","0","0"
"2013","BE",906851,808.064516129032,"3",1946,"1","1","1","4","11","5","NA","NA","NA","NA","NA","NA",67,66,90685,"0.5","0","0","1"
"2013","BE",906852,808.064516129032,"1",1951,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",62,61,90685,"0.7678571429","1","0","0"
"2013","BE",907141,808.064516129032,"4",1955,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",57,57,90714,"1","0","0","0"
"2013","BE",907142,808.064516129032,"4",1958,"2","1","4","1","11","2","NA","35","NA","0","NA","NA",54,54,90714,"0.9166666667","2","0","0"
"2013","BE",907151,808.064516129032,"2",1949,"1","1","1","4","11","2","NA","NA","NA","NA","NA","0",64,63,90715,"0.3333333333","0","0","0"
"2013","BE",907152,808.064516129032,"3",1955,"2","1","4","1","11","2","26","NA","NA","NA","0","NA",58,57,90715,"1","2","0","0"
"2013","BE",907361,808.064516129032,"1",1954,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",58,58,90736,"0.9166666667","1","0","0"
"2013","BE",907362,808.064516129032,"4",1957,"2","1","4","1","11","2","NA","NA","NA","32","NA","NA",56,55,90736,"99","0","0","0"
"2013","BE",907441,808.064516129032,"4",1951,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",62,61,90744,"99","2","0","0"
"2013","BE",907442,808.064516129032,"3",1953,"2","1","1","1","11","2","NA","28","NA","NA","NA","NA",60,59,90744,"0","0","0","0"
"2013","BE",907511,808.064516129032,"4",1978,"2","1","4","1","11","5","NA","NA","NA","NA","0","NA",34,34,90751,"1","2","0","0"
"2013","BE",907512,808.064516129032,"1",2004,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",8,8,90751,"0.4571428571","0","0","0"
"2013","BE",907811,808.064516129032,"4",1933,"1","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",79,79,90781,"0.9142857143","2","0","0"
"2013","BE",907812,808.064516129032,"2",1933,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",79,79,90781,"0.625","1","0","0"
"2013","BE",907961,808.064516129032,"1",1978,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",34,34,90796,"99","0","0","0"
"2013","BE",907962,808.064516129032,"3",2004,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","0",8,8,90796,"1","0","0","0"
"2013","BE",908031,808.064516129032,"4",1979,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",33,33,90803,"0","0","0","100"
"2013","BE",908032,808.064516129032,"4",2007,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","11",5,5,90803,"1","2","0","101"
"2013","BE",908311,808.064516129032,"2",1978,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",34,34,90831,"1","0","0","0"
"2013","BE",908312,808.064516129032,"1",2004,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",9,8,90831,"99","0","1","0"
"2013","BE",908341,808.064516129032,"1",1955,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",58,57,90834,"99","1","0","0"
"2013","BE",908342,808.064516129032,"1",1958,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",54,54,90834,"0.8","1","0","100"
"2013","BE",908521,808.064516129032,"1",1978,"2","1","1","4","11","5","NA","NA","NA","NA","NA","NA",35,34,90852,"1","0","0","0"
"2013","BE",908522,808.064516129032,"1",2004,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",9,8,90852,"0","2","1","0"
"2013","BE",908601,808.064516129032,"2",1951,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",61,61,90860,"0.1904761905","2","0","0"
"2013","BE",908602,808.064516129032,"2",1962,"2","1","2","4","11","2","NA","NA","NA","NA","0","NA",50,50,90860,"0.9243351529","0","0","0"
"2013","BE",908621,808.064516129032,"3",1960,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",53,52,90862,"1","0","0","0"
"2013","BE",908622,808.064516129032,"3",1963,"2","1","3","1","NA","NA","NA","31","NA","NA","NA","NA",49,49,90862,"0.25","0","0","0"
"2013","BE",908641,808.064516129032,"3",1978,"2","1","3","1","14","2","NA","NA","NA","NA","NA","NA",35,34,90864,"0.7714285714","1","0","0"
"2013","BE",908642,808.064516129032,"3",2004,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",8,8,90864,"99","0","0","0"
"2013","BE",909091,808.064516129032,"3",1978,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",35,34,90909,"1","2","0","0"
"2013","BE",909092,808.064516129032,"3",2004,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",8,8,90909,"1","0","0","1"
"2013","BE",909121,808.064516129032,"1",1978,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",34,34,90912,"0.6952380952","0","0","0"
"2013","BE",909122,808.064516129032,"4",2004,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",8,8,90912,"0","0","0","0"
"2013","BE",909951,808.064516129032,"2",1953,"1","1","3","4","NA","2","NA","NA","NA","NA","NA","0",60,59,90995,"0.8888888889","0","0","111"
"2013","BE",909952,808.064516129032,"4",1953,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",60,59,90995,"99","0","0","0"
"2013","BE",909961,808.064516129032,"4",1950,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",63,62,90996,"0.9285714286","0","0","111"
"2013","BE",909962,808.064516129032,"1",1954,"2","1","1","1","11","2","NA","NA","NA","NA","13","NA",58,58,90996,"1","0","0","0"
"2013","BE",910101,808.064516129032,"2",1971,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",41,41,91010,"1","0","1","0"
"2013","BE",910102,808.064516129032,"2",1976,"2","1","1","1","11","5","NA","NA","NA","NA","NA","0",36,36,91010,"0.5","0","0","0"
"2013","BE",910103,808.064516129032,"1",2002,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",11,10,91010,"0.5238095238","0","0","100"
"2013","BE",910191,808.064516129032,"2",1978,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",34,34,91019,"0","0","0","0"
"2013","BE",910192,808.064516129032,"4",2010,"2","1","1","1","11","NA","32","NA","NA","NA","NA","NA",3,2,91019,"0.9571428571","0","0","0"
"2013","BE",910193,808.064516129032,"3",1988,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",25,24,91019,"0.5142857143","0","0","0"
"2013","BE",910281,808.064516129032,"2",1974,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",39,38,91028,"0.4845238095","0","0","0"
"2013","BE",910282,808.064516129032,"1",1982,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",31,30,91028,"0.4444444444","0","0","0"
"2013","BE",910283,808.064516129032,"3",2008,"1","1","2","4","NA","2","NA","NA","NA","NA","NA","NA",5,4,91028,"0.756984514","0","0","0"
"2013","BE",910841,808.064516129032,"1",1986,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",27,26,91084,"1","2","0","101"
"2013","BE",910842,808.064516129032,"2",1973,"1","1","2","1","11","2","NA","NA","NA","NA","0","NA",40,39,91084,"99","0","0","0"
"2013","BE",910843,808.064516129032,"2",1999,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",14,13,91084,"1","0","0","0"
"2013","BE",910951,808.064516129032,"4",1956,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",56,56,91095,"99","0","0","0"
"2013","BE",910952,808.064516129032,"3",1957,"2","1","3","4","NA","2","NA","NA","NA","0","NA","0",56,55,91095,"0","0","0","1"
"2013","BE",910953,808.064516129032,"1",1987,"1","1","1","4","NA","2","NA","NA","NA","NA","NA","NA",26,25,91095,"0.6189014397","2","0","0"
"2013","BE",910971,808.064516129032,"1",1974,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",39,38,91097,"1","2","0","0"
"2013","BE",910972,808.064516129032,"1",1982,"2","1","1","1","11","5","NA","NA","NA","0","NA","NA",30,30,91097,"0.9821428571","0","0","101"
"2013","BE",910973,808.064516129032,"3",2008,"1","1","1","1","11","5","NA","NA","NA","NA","0","NA",5,4,91097,"0","0","0","0"
"2013","BE",911151,808.064516129032,"3",1978,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",35,34,91115,"1","0","0","0"
"2013","BE",911152,808.064516129032,"4",2010,"2","1","4","1","11","NA","NA","NA","NA","0","NA","NA",2,2,91115,"0.2857142857","0","0","0"
"2013","BE",911153,808.064516129032,"2",1988,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",24,24,91115,"0.7378028793","2","0","0"
"2013","BE",911251,808.064516129032,"1",1954,"1","1","1","4","11","2","NA","NA","NA","NA","NA","0",58,58,91125,"0.9142857143","1","1","0"
