"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","BE",70486,"BE32","NA","919.3139"
"2013","BE",70533,"BE32","NA","914.0195"
"2013","BE",70551,"BE32","NA","1884.785"
"2013","BE",70554,"BE32","NA","930.9446"
"2013","BE",70585,"BE32","NA","926.2616"
"2013","BE",70602,"BE32","NA","535.7666"
"2013","BE",70621,"BE32","NA","534.4595"
"2013","BE",70635,"BE32","NA","739.962"
"2013","BE",70641,"BE32","NA","781.2737"
"2013","BE",70642,"BE32","NA","596.5481"
"2013","BE",70662,"BE32","NA","858.4842"
"2013","BE",70684,"BE32","NA","606.2293"
"2013","BE",70687,"BE32","NA","1079.228"
"2013","BE",70709,"BE32","NA","1037.311"
"2013","BE",70710,"BE32","NA","2013.632"
"2013","BE",70722,"BE32","NA","999.6964"
"2013","BE",70724,"BE32","NA","1513.251"
"2013","BE",70728,"BE32","NA","381.8126"
"2013","BE",70740,"BE32","NA","846.32"
"2013","BE",70774,"BE32","NA","1087.445"
"2013","BE",70795,"BE32","NA","1212.678"
"2013","BE",70801,"BE32","NA","782.03"
"2013","BE",70820,"BE32","NA","964.829"
"2013","BE",70827,"BE32","NA","1003.492"
"2013","BE",70843,"BE32","NA","1950.803"
"2013","BE",70852,"BE32","NA","877.9263"
"2013","BE",70889,"BE32","NA","1599.891"
"2013","BE",70893,"BE32","NA","894.2887"
"2013","BE",70898,"BE32","NA","748.3163"
"2013","BE",70903,"BE32","NA","576.1843"
"2013","BE",70926,"BE32","NA","2826.392"
"2013","BE",70939,"BE32","NA","697.9823"
"2013","BE",70960,"BE32","NA","2035.36"
"2013","BE",70979,"BE32","NA","3253.505"
"2013","BE",70980,"BE32","NA","1984.959"
"2013","BE",70996,"BE32","NA","572.2965"
"2013","BE",71015,"BE32","NA","1167.683"
"2013","BE",71020,"BE32","NA","677.8373"
"2013","BE",71050,"BE32","NA","1049.48"
"2013","BE",71075,"BE32","NA","447.2639"
"2013","BE",71082,"BE32","NA","872.3403"
"2013","BE",71090,"BE32","NA","1030.881"
"2013","BE",71095,"BE32","NA","1067.063"
"2013","BE",71096,"BE32","NA","1125.603"
"2013","BE",71111,"BE32","NA","617.6165"
"2013","BE",71119,"BE32","NA","451.8956"
"2013","BE",71134,"BE32","NA","455.404"
"2013","BE",71142,"BE32","NA","490.4553"
"2013","BE",71160,"BE32","NA","668.4835"
"2013","BE",71164,"BE32","NA","4449.915"
"2013","BE",71185,"BE32","NA","1036.663"
"2013","BE",71187,"BE32","NA","1743.066"
"2013","BE",71188,"BE32","NA","1425.798"
"2013","BE",71194,"BE32","NA","826.3343"
"2013","BE",71207,"BE32","NA","765.7864"
"2013","BE",71230,"BE32","NA","536.5046"
"2013","BE",71237,"BE32","NA","535.0531"
"2013","BE",71253,"BE32","NA","1847.886"
"2013","BE",71262,"BE32","NA","511.305"
"2013","BE",71287,"BE32","NA","493.2583"
"2013","BE",71358,"BE32","NA","731.0372"
"2013","BE",71372,"BE32","NA","593.2526"
"2013","BE",71374,"BE32","NA","1480.189"
"2013","BE",71386,"BE32","NA","707.7957"
"2013","BE",71393,"BE32","NA","808.0208"
"2013","BE",71396,"BE32","NA","694.2847"
"2013","BE",71414,"BE32","NA","453.1375"
"2013","BE",71418,"BE32","NA","471.2042"
"2013","BE",71428,"BE32","NA","1029.618"
"2013","BE",71430,"BE32","NA","1520.272"
"2013","BE",71439,"BE32","NA","1133.338"
"2013","BE",71458,"BE32","NA","461.3274"
"2013","BE",71459,"BE32","NA","474.7861"
"2013","BE",71466,"BE32","NA","501.5679"
"2013","BE",71470,"BE32","NA","869.5545"
"2013","BE",71489,"BE32","NA","304.8134"
"2013","BE",71497,"BE32","NA","822.22"
"2013","BE",71500,"BE32","NA","650.0852"
"2013","BE",71502,"BE32","NA","501.1573"
"2013","BE",71518,"BE32","NA","500.4772"
"2013","BE",71530,"BE32","NA","1513.251"
"2013","BE",71537,"BE32","NA","1126.218"
"2013","BE",71575,"BE32","NA","4601.758"
"2013","BE",71591,"BE32","NA","685.027"
"2013","BE",71599,"BE32","NA","6862.886"
"2013","BE",71600,"BE32","NA","648.4743"
"2013","BE",71619,"BE32","NA","3360.019"
"2013","BE",71627,"BE32","NA","1167.407"
"2013","BE",71639,"BE32","NA","4678.957"
"2013","BE",71647,"BE32","NA","835.4399"
"2013","BE",71668,"BE32","NA","1314.091"
"2013","BE",71692,"BE32","NA","660.011"
"2013","BE",71719,"BE32","NA","644.8405"
"2013","BE",71743,"BE32","NA","676.0877"
"2013","BE",71755,"BE32","NA","583.492"
"2013","BE",71759,"BE32","NA","758.6783"
"2013","BE",71767,"BE32","NA","1048.768"
"2013","BE",71774,"BE32","NA","522.909"
"2013","BE",71775,"BE32","NA","542.8415"
"2013","BE",71776,"BE32","NA","579.786"
"2013","BE",71787,"BE32","NA","405.9852"
"2013","BE",71798,"BE32","NA","634.8598"
"2013","BE",71829,"BE32","NA","650.0852"
"2013","BE",71831,"BE32","NA","1301.668"
"2013","BE",71840,"BE32","NA","1631.252"
"2013","BE",71853,"BE32","NA","587.543"
"2013","BE",71856,"BE32","NA","959.5034"
"2013","BE",71864,"BE32","NA","1450.477"
"2013","BE",71881,"BE32","NA","367.1278"
"2013","BE",71888,"BE32","NA","518.3584"
"2013","BE",71891,"BE32","NA","1179.451"
"2013","BE",71912,"BE32","NA","1224.97"
"2013","BE",71924,"BE32","NA","1100.2"
"2013","BE",71925,"BE32","NA","608.0416"
"2013","BE",71928,"BE32","NA","640.4248"
"2013","BE",71956,"BE32","NA","795.4717"
"2013","BE",71986,"BE32","NA","506.817"
"2013","BE",71990,"BE32","NA","1577.198"
"2013","BE",72010,"BE32","NA","705.1557"
"2013","BE",72020,"BE32","NA","1497.686"
"2013","BE",72024,"BE32","NA","2981.102"
"2013","BE",72029,"BE32","NA","1202.542"
"2013","BE",72054,"BE32","NA","587.5096"
"2013","BE",72080,"BE32","NA","639.4957"
"2013","BE",72088,"BE32","NA","2687.218"
"2013","BE",72093,"BE32","NA","496.4649"
"2013","BE",72094,"BE32","NA","700.3427"
"2013","BE",72117,"BE32","NA","1135.162"
"2013","BE",72119,"BE32","NA","1005.293"
"2013","BE",72137,"BE32","NA","549.2697"
"2013","BE",72153,"BE32","NA","4912.452"
"2013","BE",72154,"BE32","NA","1619.672"
"2013","BE",72155,"BE32","NA","872.8899"
"2013","BE",72174,"BE32","NA","425.0075"
"2013","BE",72203,"BE32","NA","644.0652"
"2013","BE",72222,"BE32","NA","1539.376"
"2013","BE",72223,"BE32","NA","1110.869"
"2013","BE",72229,"BE32","NA","1284.963"
"2013","BE",72237,"BE32","NA","427.8349"
"2013","BE",72246,"BE32","NA","2063.835"
"2013","BE",72248,"BE32","NA","2826.392"
"2013","BE",72253,"BE32","NA","570.8588"
"2013","BE",72280,"BE32","NA","805.9191"
"2013","BE",72285,"BE32","NA","744.7402"
"2013","BE",72304,"BE32","NA","869.5685"
"2013","BE",72312,"BE32","NA","1526.514"
"2013","BE",72315,"BE32","NA","1005.293"
"2013","BE",72338,"BE32","NA","2409.627"
"2013","BE",72340,"BE32","NA","974.3871"
"2013","BE",72345,"BE32","NA","1085.085"
"2013","BE",72346,"BE32","NA","520.3611"
"2013","BE",72349,"BE32","NA","654.0496"
"2013","BE",72367,"BE32","NA","1159.654"
"2013","BE",72390,"BE32","NA","567.6833"
"2013","BE",72404,"BE32","NA","1069.397"
"2013","BE",72415,"BE32","NA","864.4169"
"2013","BE",72431,"BE32","NA","1144.258"
"2013","BE",72449,"BE32","NA","562.5542"
"2013","BE",72461,"BE32","NA","599.9924"
"2013","BE",72499,"BE32","NA","592.0126"
"2013","BE",72513,"BE32","NA","662.4872"
"2013","BE",72526,"BE32","NA","4601.758"
"2013","BE",72528,"BE32","NA","1108.771"
"2013","BE",72556,"BE32","NA","1077.551"
"2013","BE",72565,"BE32","NA","429.2811"
"2013","BE",72573,"BE32","NA","1100.755"
"2013","BE",72608,"BE32","NA","647.0462"
"2013","BE",72615,"BE32","NA","412.7639"
"2013","BE",72669,"BE32","NA","595.2592"
"2013","BE",72679,"BE32","NA","715.3864"
"2013","BE",72683,"BE32","NA","876.4484"
"2013","BE",72688,"BE32","NA","722.2138"
"2013","BE",72744,"BE32","NA","342.8588"
"2013","BE",72781,"BE32","NA","632.3304"
"2013","BE",72787,"BE32","NA","733.6668"
"2013","BE",72813,"BE32","NA","2462.38"
"2013","BE",72824,"BE32","NA","563.5917"
"2013","BE",72825,"BE32","NA","1474.629"
"2013","BE",72838,"BE32","NA","723.2057"
"2013","BE",72845,"BE32","NA","751.1212"
"2013","BE",72855,"BE32","NA","1125.255"
"2013","BE",72877,"BE32","NA","534.1818"
"2013","BE",72888,"BE32","NA","549.3771"
"2013","BE",72933,"BE32","NA","581.8514"
"2013","BE",72966,"BE32","NA","1228.454"
"2013","BE",72970,"BE32","NA","402.888"
"2013","BE",72973,"BE32","NA","1200.556"
"2013","BE",72990,"BE32","NA","875.9225"
"2013","BE",73010,"BE32","NA","1483.656"
"2013","BE",73014,"BE32","NA","3712.432"
"2013","BE",73024,"BE32","NA","659.4831"
"2013","BE",73028,"BE32","NA","450.8727"
"2013","BE",73033,"BE32","NA","1099.81"
"2013","BE",73042,"BE32","NA","409.6297"
"2013","BE",73044,"BE32","NA","565.2435"
"2013","BE",73051,"BE32","NA","1638.184"
"2013","BE",73054,"BE32","NA","1156.726"
"2013","BE",73063,"BE32","NA","591.1844"
"2013","BE",73068,"BE32","NA","982.7122"
"2013","BE",73113,"BE32","NA","1687.282"
"2013","BE",73115,"BE32","NA","577.8121"
"2013","BE",73141,"BE32","NA","617.6165"
"2013","BE",73160,"BE32","NA","1396.192"
"2013","BE",73168,"BE32","NA","379.0267"
"2013","BE",73171,"BE32","NA","2389.648"
"2013","BE",73190,"BE32","NA","762.4342"
"2013","BE",73195,"BE32","NA","796.4171"
"2013","BE",73200,"BE32","NA","897.1619"
"2013","BE",73201,"BE32","NA","644.964"
"2013","BE",73204,"BE32","NA","579.7631"
"2013","BE",73218,"BE32","NA","1123.701"
"2013","BE",73233,"BE32","NA","590.9643"
"2013","BE",73237,"BE32","NA","723.2057"
"2013","BE",73260,"BE32","NA","506.079"
"2013","BE",73298,"BE32","NA","945.3524"
"2013","BE",73345,"BE32","NA","1015.093"
"2013","BE",73350,"BE32","NA","982.0211"
"2013","BE",73366,"BE32","NA","1953.359"
"2013","BE",73367,"BE32","NA","2111.638"
"2013","BE",73370,"BE32","NA","2211.927"
"2013","BE",73379,"BE32","NA","585.8193"
"2013","BE",73382,"BE32","NA","1084.858"
"2013","BE",73412,"BE32","NA","988.4563"
"2013","BE",73422,"BE32","NA","676.8375"
"2013","BE",73426,"BE32","NA","1303.801"
"2013","BE",73443,"BE32","NA","684.8848"
"2013","BE",73444,"BE32","NA","869.6919"
"2013","BE",73445,"BE32","NA","3417.923"
"2013","BE",73446,"BE32","NA","746.6492"
"2013","BE",73457,"BE32","NA","1148.002"
"2013","BE",73482,"BE32","NA","648.4035"
"2013","BE",73492,"BE32","NA","1310.676"
"2013","BE",73502,"BE32","NA","758.6651"
"2013","BE",73544,"BE32","NA","666.4999"
"2013","BE",73558,"BE32","NA","563.8019"
"2013","BE",73584,"BE32","NA","718.0152"
"2013","BE",73589,"BE32","NA","1159.654"
"2013","BE",73594,"BE32","NA","751.4161"
"2013","BE",73604,"BE32","NA","648.9057"
"2013","BE",73608,"BE32","NA","1813.567"
"2013","BE",73624,"BE32","NA","894.4571"
"2013","BE",73634,"BE32","NA","726.8437"
"2013","BE",73662,"BE32","NA","1419.87"
"2013","BE",73668,"BE32","NA","576.2264"
"2013","BE",73671,"BE32","NA","882.5908"
"2013","BE",73678,"BE32","NA","501.0622"
"2013","BE",73679,"BE32","NA","1423.055"
"2013","BE",73681,"BE32","NA","703.5196"
"2013","BE",73683,"BE32","NA","7805.467"
"2013","BE",73702,"BE32","NA","709.3788"
"2013","BE",73744,"BE32","NA","1526.647"
"2013","BE",73748,"BE32","NA","1637.029"
"2013","BE",73757,"BE32","NA","576.7283"
"2013","BE",73827,"BE32","NA","418.2969"
"2013","BE",73832,"BE32","NA","293.236"
"2013","BE",73835,"BE32","NA","494.531"
"2013","BE",73854,"BE32","NA","2037.366"
"2013","BE",73863,"BE32","NA","827.1552"
"2013","BE",73865,"BE32","NA","1693.899"
"2013","BE",73866,"BE32","NA","1004.108"
"2013","BE",73909,"BE32","NA","501.9295"
"2013","BE",73919,"BE32","NA","614.9715"
"2013","BE",73922,"BE32","NA","485.6711"
"2013","BE",73932,"BE32","NA","560.7347"
"2013","BE",73961,"BE32","NA","956.3087"
"2013","BE",73969,"BE32","NA","2530.565"
"2013","BE",73971,"BE32","NA","703.8104"
"2013","BE",73980,"BE32","NA","854.5311"
"2013","BE",73983,"BE32","NA","1619.672"
"2013","BE",73991,"BE32","NA","1185.645"
"2013","BE",74003,"BE32","NA","622.5357"
"2013","BE",74009,"BE32","NA","661.5588"
"2013","BE",74028,"BE32","NA","616.9246"
"2013","BE",74031,"BE32","NA","949.1878"
"2013","BE",74036,"BE32","NA","1051.188"
"2013","BE",74050,"BE32","NA","1145.648"
"2013","BE",74064,"BE32","NA","595.2556"
"2013","BE",74098,"BE32","NA","776.4763"
"2013","BE",74114,"BE32","NA","1806.393"
"2013","BE",74127,"BE32","NA","372.9627"
"2013","BE",74130,"BE32","NA","1688.519"
"2013","BE",74178,"BE32","NA","465.46"
"2013","BE",74181,"BE32","NA","2841.81"
"2013","BE",74211,"BE32","NA","254.2941"
"2013","BE",74223,"BE32","NA","672.5175"
"2013","BE",74225,"BE32","NA","586.5436"
"2013","BE",74248,"BE32","NA","1806.393"
"2013","BE",74257,"BE32","NA","480.3748"
"2013","BE",74293,"BE32","NA","547.7799"
"2013","BE",74298,"BE32","NA","1751.87"
"2013","BE",74304,"BE32","NA","617.8831"
"2013","BE",74315,"BE32","NA","2841.81"
"2013","BE",74325,"BE32","NA","2446.915"
"2013","BE",74333,"BE32","NA","1483.474"
"2013","BE",74336,"BE32","NA","1403.198"
"2013","BE",74351,"BE32","NA","719.1581"
"2013","BE",74352,"BE32","NA","1142.221"
"2013","BE",74376,"BE32","NA","738.3984"
"2013","BE",74378,"BE32","NA","560.4722"
"2013","BE",74387,"BE32","NA","619.6596"
"2013","BE",74393,"BE32","NA","488.956"
"2013","BE",74394,"BE32","NA","1358.142"
"2013","BE",74414,"BE32","NA","607.2372"
"2013","BE",74420,"BE32","NA","573.4722"
"2013","BE",74440,"BE32","NA","544.5553"
"2013","BE",74466,"BE32","NA","1294.198"
"2013","BE",74479,"BE32","NA","682.5012"
"2013","BE",74488,"BE32","NA","4912.452"
"2013","BE",74502,"BE32","NA","844.0612"
"2013","BE",74541,"BE32","NA","1012.924"
"2013","BE",74555,"BE32","NA","1075.743"
"2013","BE",74611,"BE32","NA","817.7001"
"2013","BE",74612,"BE32","NA","1003.215"
"2013","BE",74631,"BE32","NA","1020.027"
"2013","BE",74641,"BE32","NA","500.0925"
"2013","BE",74642,"BE32","NA","1869.902"
"2013","BE",74643,"BE32","NA","4193.077"
"2013","BE",74675,"BE32","NA","1686.442"
"2013","BE",74682,"BE32","NA","856.3316"
"2013","BE",74685,"BE32","NA","701.5669"
"2013","BE",74686,"BE32","NA","534.4595"
"2013","BE",74688,"BE32","NA","719.3978"
"2013","BE",74745,"BE32","NA","1066.04"
"2013","BE",74747,"BE32","NA","1980.875"
"2013","BE",74751,"BE32","NA","1288.595"
"2013","BE",74754,"BE32","NA","928.2692"
"2013","BE",74755,"BE32","NA","849.0054"
"2013","BE",74766,"BE32","NA","2255.393"
"2013","BE",74767,"BE32","NA","1096.815"
"2013","BE",74773,"BE32","NA","1081.807"
"2013","BE",74796,"BE32","NA","1434.731"
"2013","BE",74799,"BE32","NA","715.2129"
"2013","BE",74807,"BE32","NA","544.9008"
"2013","BE",74819,"BE32","NA","1842.305"
"2013","BE",74834,"BE32","NA","577.9799"
"2013","BE",74839,"BE32","NA","600.181"
"2013","BE",74844,"BE32","NA","1055.056"
"2013","BE",74862,"BE32","NA","449.5445"
"2013","BE",74884,"BE32","NA","7805.467"
"2013","BE",74893,"BE32","NA","3360.315"
"2013","BE",74903,"BE32","NA","1369.664"
"2013","BE",74919,"BE32","NA","947.5091"
"2013","BE",74924,"BE32","NA","730.4262"
"2013","BE",74938,"BE32","NA","907.5367"
"2013","BE",74941,"BE32","NA","1838.248"
"2013","BE",74949,"BE32","NA","1242.269"
"2013","BE",74955,"BE32","NA","423.4027"
"2013","BE",74957,"BE32","NA","827.0954"
"2013","BE",74979,"BE32","NA","832.5894"
"2013","BE",74997,"BE32","NA","529.1123"
"2013","BE",75006,"BE32","NA","1165.074"
"2013","BE",75038,"BE32","NA","1832.473"
"2013","BE",75068,"BE32","NA","1058.529"
"2013","BE",75080,"BE32","NA","1145.648"
"2013","BE",75090,"BE32","NA","1678.162"
"2013","BE",75098,"BE32","NA","1149.881"
"2013","BE",75111,"BE32","NA","859.1908"
"2013","BE",75123,"BE32","NA","841.9324"
"2013","BE",75129,"BE32","NA","762.016"
"2013","BE",75142,"BE32","NA","547.1615"
"2013","BE",75158,"BE32","NA","717.3825"
"2013","BE",75181,"BE32","NA","697.5416"
"2013","BE",75183,"BE32","NA","1519.924"
"2013","BE",75189,"BE32","NA","339.6904"
"2013","BE",75206,"BE32","NA","753.6735"
"2013","BE",75235,"BE32","NA","940.298"
"2013","BE",75238,"BE32","NA","1229.157"
"2013","BE",75245,"BE32","NA","706.1729"
"2013","BE",75250,"BE32","NA","700.4534"
"2013","BE",75256,"BE32","NA","1110.92"
"2013","BE",75258,"BE32","NA","2236.787"
"2013","BE",75295,"BE32","NA","929.7926"
"2013","BE",75322,"BE32","NA","545.268"
"2013","BE",75332,"BE32","NA","984.9092"
"2013","BE",75333,"BE32","NA","682.476"
"2013","BE",75356,"BE32","NA","614.0014"
"2013","BE",75365,"BE32","NA","942.5029"
"2013","BE",75366,"BE32","NA","1004.917"
"2013","BE",75396,"BE32","NA","949.1878"
"2013","BE",75420,"BE32","NA","883.0796"
"2013","BE",75427,"BE32","NA","1277.889"
"2013","BE",75437,"BE32","NA","875.7015"
"2013","BE",75442,"BE32","NA","553.949"
"2013","BE",75444,"BE32","NA","2126.785"
"2013","BE",75468,"BE32","NA","570.8128"
"2013","BE",75474,"BE32","NA","605.261"
"2013","BE",75490,"BE32","NA","549.3535"
"2013","BE",75508,"BE32","NA","824.9534"
"2013","BE",75509,"BE32","NA","940.7545"
"2013","BE",75512,"BE32","NA","880.4932"
"2013","BE",75525,"BE32","NA","802.1219"
"2013","BE",75547,"BE32","NA","774.2526"
"2013","BE",75584,"BE32","NA","392.5274"
"2013","BE",75634,"BE32","NA","2954.26"
"2013","BE",75657,"BE32","NA","1683.927"
"2013","BE",75658,"BE32","NA","682.8933"
"2013","BE",75670,"BE32","NA","895.8557"
"2013","BE",75701,"BE32","NA","572.7563"
"2013","BE",75704,"BE32","NA","1176.659"
"2013","BE",75707,"BE32","NA","537.1656"
"2013","BE",75712,"BE32","NA","1403.64"
"2013","BE",75736,"BE32","NA","602.0786"
"2013","BE",75741,"BE32","NA","1597.799"
"2013","BE",75744,"BE32","NA","516.1481"
"2013","BE",75749,"BE32","NA","504.3547"
"2013","BE",75750,"BE32","NA","1161.747"
"2013","BE",75755,"BE32","NA","474.7861"
"2013","BE",75757,"BE32","NA","203.0571"
"2013","BE",75771,"BE32","NA","1796.742"
"2013","BE",75777,"BE32","NA","1015.093"
"2013","BE",75778,"BE32","NA","417.3862"
"2013","BE",75783,"BE32","NA","775.476"
"2013","BE",75793,"BE32","NA","1734.434"
"2013","BE",75820,"BE32","NA","556.9791"
"2013","BE",75836,"BE32","NA","806.3199"
"2013","BE",75837,"BE32","NA","815.1938"
"2013","BE",75841,"BE32","NA","908.1834"
"2013","BE",75851,"BE32","NA","1710.629"
"2013","BE",75884,"BE32","NA","1691.427"
"2013","BE",75887,"BE32","NA","839.6591"
"2013","BE",75904,"BE32","NA","375.2512"
"2013","BE",75935,"BE32","NA","2050.763"
"2013","BE",75966,"BE32","NA","1683.927"
"2013","BE",75970,"BE32","NA","1055.066"
"2013","BE",75971,"BE32","NA","1300.592"
"2013","BE",75982,"BE32","NA","1054.109"
"2013","BE",75985,"BE32","NA","604.3317"
"2013","BE",75994,"BE32","NA","1344.211"
"2013","BE",76017,"BE32","NA","606.5854"
"2013","BE",76043,"BE32","NA","803.1588"
"2013","BE",76045,"BE32","NA","1305.808"
"2013","BE",76049,"BE32","NA","626.8091"
"2013","BE",76071,"BE32","NA","1142.445"
"2013","BE",76076,"BE32","NA","468.9462"
"2013","BE",76083,"BE32","NA","1144.24"
"2013","BE",76101,"BE32","NA","2243.97"
"2013","BE",76160,"BE32","NA","1083.094"
"2013","BE",76162,"BE32","NA","727.5613"
"2013","BE",76170,"BE32","NA","503.2105"
"2013","BE",76205,"BE32","NA","1494.303"
"2013","BE",76211,"BE32","NA","572.7563"
"2013","BE",76223,"BE32","NA","396.5883"
"2013","BE",76241,"BE32","NA","992.1321"
"2013","BE",76304,"BE32","NA","467.8141"
"2013","BE",76331,"BE32","NA","1443.072"
"2013","BE",76355,"BE32","NA","956.3087"
"2013","BE",76356,"BE32","NA","436.8796"
"2013","BE",76362,"BE32","NA","379.468"
"2013","BE",76379,"BE32","NA","753.0822"
"2013","BE",76392,"BE32","NA","1151.517"
"2013","BE",76413,"BE32","NA","589.6576"
"2013","BE",76415,"BE32","NA","1371.664"
"2013","BE",76420,"BE32","NA","783.1204"
"2013","BE",76433,"BE32","NA","1380.37"
"2013","BE",76439,"BE32","NA","1192.86"
"2013","BE",76453,"BE32","NA","3365.236"
"2013","BE",76483,"BE32","NA","977.1062"
"2013","BE",76489,"BE32","NA","1191.276"
"2013","BE",76517,"BE32","NA","760.7303"
"2013","BE",76546,"BE32","NA","325.4823"
"2013","BE",76558,"BE32","NA","537.7293"
"2013","BE",76564,"BE32","NA","497.2637"
"2013","BE",76579,"BE32","NA","897.5513"
"2013","BE",76582,"BE32","NA","700.0638"
"2013","BE",76609,"BE32","NA","1332.802"
"2013","BE",76611,"BE32","NA","900.3907"
"2013","BE",76636,"BE32","NA","740.42"
"2013","BE",76650,"BE32","NA","712.3821"
"2013","BE",76658,"BE32","NA","2573.192"
"2013","BE",76666,"BE32","NA","775.476"
"2013","BE",76673,"BE32","NA","599.2975"
"2013","BE",76675,"BE32","NA","592.7967"
"2013","BE",76681,"BE32","NA","969.3481"
"2013","BE",76718,"BE32","NA","657.6185"
"2013","BE",76719,"BE32","NA","782.7583"
"2013","BE",76750,"BE32","NA","1874.28"
"2013","BE",76751,"BE32","NA","485.0962"
"2013","BE",76764,"BE32","NA","907.4436"
"2013","BE",76773,"BE32","NA","1156.464"
"2013","BE",76778,"BE32","NA","663.761"
"2013","BE",76861,"BE32","NA","763.5247"
"2013","BE",76862,"BE32","NA","851.363"
"2013","BE",76881,"BE32","NA","1120.982"
"2013","BE",76894,"BE32","NA","1314.091"
"2013","BE",76903,"BE32","NA","810.9499"
"2013","BE",76905,"BE32","NA","369.1071"
"2013","BE",76921,"BE32","NA","513.0281"
"2013","BE",76938,"BE32","NA","574.0913"
"2013","BE",76952,"BE32","NA","2278.022"
"2013","BE",76962,"BE32","NA","767.6264"
"2013","BE",76965,"BE32","NA","397.8963"
"2013","BE",76988,"BE32","NA","1379.811"
"2013","BE",76991,"BE32","NA","1672.837"
"2013","BE",76993,"BE32","NA","596.5155"
"2013","BE",76994,"BE32","NA","840.2137"
"2013","BE",77010,"BE32","NA","1666.956"
"2013","BE",77048,"BE32","NA","1300.592"
"2013","BE",77080,"BE32","NA","847.4122"
"2013","BE",77088,"BE32","NA","262.1371"
"2013","BE",77094,"BE32","NA","924.2739"
"2013","BE",77105,"BE32","NA","1595.995"
"2013","BE",77113,"BE32","NA","347.7604"
"2013","BE",77171,"BE32","NA","1832.473"
"2013","BE",77195,"BE32","NA","899.1261"
"2013","BE",77196,"BE32","NA","2894.023"
"2013","BE",77235,"BE32","NA","849.0054"
"2013","BE",77247,"BE32","NA","1682.833"
"2013","BE",77254,"BE32","NA","989.4248"
"2013","BE",77256,"BE32","NA","856.2062"
"2013","BE",77277,"BE32","NA","816.0924"
"2013","BE",77306,"BE32","NA","693.4547"
"2013","BE",77325,"BE32","NA","673.0438"
"2013","BE",77328,"BE32","NA","1574.916"
"2013","BE",77361,"BE32","NA","575.4592"
"2013","BE",77365,"BE32","NA","987.3284"
"2013","BE",77368,"BE32","NA","1187.136"
"2013","BE",77371,"BE32","NA","1619.672"
"2013","BE",77380,"BE32","NA","993.9832"
"2013","BE",77430,"BE32","NA","657.8016"
"2013","BE",77437,"BE32","NA","681.0361"
"2013","BE",77483,"BE32","NA","1067.331"
"2013","BE",77533,"BE32","NA","605.3393"
"2013","BE",77536,"BE32","NA","798.4661"
"2013","BE",77549,"BE32","NA","1255.349"
"2013","BE",77558,"BE32","NA","1169.486"
"2013","BE",77574,"BE32","NA","531.6639"
"2013","BE",77576,"BE32","NA","900.5616"
"2013","BE",77589,"BE32","NA","1123.601"
"2013","BE",77595,"BE32","NA","1100.755"
"2013","BE",77599,"BE32","NA","2586.871"
"2013","BE",77600,"BE32","NA","631.5147"
"2013","BE",77604,"BE32","NA","579.873"
"2013","BE",77611,"BE32","NA","1157.244"
"2013","BE",77619,"BE32","NA","2093.663"
"2013","BE",77629,"BE32","NA","1913.323"
"2013","BE",77663,"BE32","NA","1653.761"
"2013","BE",77668,"BE32","NA","1838.248"
"2013","BE",77670,"BE32","NA","742.0966"
"2013","BE",77678,"BE32","NA","2255.393"
"2013","BE",77684,"BE32","NA","485.4666"
"2013","BE",77706,"BE32","NA","459.4231"
"2013","BE",77711,"BE32","NA","1091.344"
"2013","BE",77734,"BE32","NA","737.4037"
"2013","BE",77743,"BE32","NA","1003.733"
"2013","BE",77761,"BE32","NA","814.1154"
"2013","BE",77814,"BE32","NA","2140.689"
"2013","BE",77823,"BE32","NA","806.407"
"2013","BE",77829,"BE32","NA","633.698"
"2013","BE",77843,"BE32","NA","931.0231"
"2013","BE",77856,"BE32","NA","531.6212"
"2013","BE",77857,"BE32","NA","719.1581"
"2013","BE",77889,"BE32","NA","2403.04"
"2013","BE",77932,"BE32","NA","688.1781"
"2013","BE",77953,"BE32","NA","482.3421"
"2013","BE",77984,"BE32","NA","456.8649"
"2013","BE",78020,"BE32","NA","1172.319"
"2013","BE",78029,"BE32","NA","1000.143"
"2013","BE",78064,"BE32","NA","1103.306"
"2013","BE",78073,"BE32","NA","856.933"
"2013","BE",78097,"BE32","NA","737.402"
"2013","BE",78133,"BE32","NA","1020.639"
"2013","BE",78138,"BE32","NA","1211.886"
"2013","BE",78139,"BE32","NA","1026.776"
"2013","BE",78175,"BE32","NA","810.9499"
"2013","BE",78182,"BE32","NA","599.1946"
"2013","BE",78189,"BE32","NA","1044.654"
"2013","BE",78194,"BE32","NA","1679.843"
"2013","BE",78209,"BE32","NA","700.9469"
"2013","BE",78211,"BE32","NA","562.5148"
"2013","BE",78228,"BE32","NA","2050.763"
"2013","BE",78232,"BE32","NA","611.021"
"2013","BE",78236,"BE32","NA","568.0889"
"2013","BE",78238,"BE32","NA","454.9764"
"2013","BE",78239,"BE32","NA","1061.655"
"2013","BE",78259,"BE32","NA","1497.974"
"2013","BE",78268,"BE32","NA","582.8332"
"2013","BE",78277,"BE32","NA","682.476"
"2013","BE",78288,"BE32","NA","1110.358"
"2013","BE",78321,"BE32","NA","1051.188"
"2013","BE",78323,"BE32","NA","889.6568"
"2013","BE",78336,"BE32","NA","847.4686"
"2013","BE",78342,"BE32","NA","775.6838"
"2013","BE",78376,"BE32","NA","1874.28"
